"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.328927106E2,2.200050116E0,9.757050514E0,-3.289950132E0
3.328951542E2,1.986000061E0,9.156000137E0,-2.103000164E0
3.328975979E2,2.512950182E0,8.326950073E0,-1.843950033E0
3.329000413E2,3.876000166E0,7.555950165E0,-2.674950123E0
3.329024849E2,4.735050201E0,7.003050327E0,-4.120950222E0
3.329049286E2,4.014000416E0,7.519950390E0,-4.164000034E0
3.329073721E2,3.442050219E0,8.667000771E0,-2.743950129E0
3.329098157E2,3.295950174E0,8.899050713E0,-1.842000127E0
3.329122594E2,2.278950214E0,9.232050896E0,-1.614000082E0
3.329147029E2,2.143949986E0,8.728950500E0,-1.260000110E0
3.329171465E2,3.727050066E0,8.026050568E0,-1.722000122E0
3.329195902E2,5.884050369E0,7.690050602E0,-3.778950214E0
3.329220339E2,5.535000324E0,7.875000477E0,-5.608050346E0
3.329244773E2,4.129050255E0,8.502000809E0,-5.376000404E0
3.329269209E2,3.636000156E0,9.060000420E0,-3.043950081E0
3.329293646E2,3.796950102E0,9.903000832E0,-1.426950097E0
3.329318081E2,3.550050259E0,1.053000069E1,-1.570950031E0
3.329342517E2,2.853000164E0,1.063800049E1,-2.959950209E0
3.329366954E2,2.122950077E0,1.044600010E1,-3.870000124E0
3.329391389E2,2.131950140E0,9.595950127E0,-3.649050236E0
3.329415825E2,2.251950026E0,8.713050842E0,-2.799000025E0
3.329440262E2,2.062950134E0,8.155050278E0,-1.666950107E0
3.329464699E2,1.833000064E0,8.049000740E0,7.950000465E-3
3.329489133E2,2.626050234E0,8.085000038E0,2.710500062E-1
3.329513569E2,4.663050175E0,8.044950485E0,-1.468050122E0
3.329538006E2,5.710050106E0,8.289000511E0,-3.442950249E0
3.329562441E2,4.819050312E0,9.181950569E0,-4.645050049E0
3.329586877E2,3.871050119E0,1.020705032E1,-4.854000092E0
3.329611314E2,3.082950115E0,1.009905052E1,-3.985050201E0
3.329635749E2,2.568000078E0,9.454950333E0,-2.586000204E0
3.329660185E2,2.458050013E0,8.655000687E0,-1.617000103E0
3.329684622E2,3.562050104E0,7.614000320E0,-1.546950102E0
3.329709056E2,5.104050159E0,7.168050289E0,-2.898000240E0
3.329733492E2,4.761000156E0,7.060950279E0,-4.179000378E0
3.329757930E2,4.012050152E0,8.131050110E0,-3.975000143E0
3.329782364E2,3.274950266E0,8.677050591E0,-3.226050138E0
3.329806800E2,1.965000153E0,9.025950432E0,-1.999950051E0
3.329831237E2,1.648950100E0,8.679000854E0,-9.319500327E-1
3.329855674E2,2.554050207E0,8.509050369E0,-8.500500321E-1
3.329880109E2,4.627050400E0,7.924950600E0,-2.826000214E0
3.329904545E2,5.394000053E0,7.470000267E0,-4.960950375E0
3.329928982E2,5.188050270E0,7.630050182E0,-5.421000481E0
3.329953417E2,4.726050377E0,8.430000305E0,-3.834000111E0
3.329977853E2,4.183950424E0,9.172050476E0,-1.975950122E0
3.330002290E2,3.921000242E0,9.349950790E0,-1.162050009E0
3.330026724E2,3.492000103E0,9.594000816E0,-1.192950010E0
3.330051160E2,3.052050114E0,9.490950584E0,-1.987950087E0
3.330075597E2,3.306000233E0,8.859000206E0,-2.799000025E0
3.330100034E2,3.303000212E0,8.410950661E0,-3.241950035E0
3.330124469E2,2.539950132E0,8.148000717E0,-2.095050097E0
3.330148905E2,1.929000139E0,8.239050865E0,-5.080500245E-1
3.330173342E2,2.341050148E0,8.758049965E0,1.489500105E-1
3.330197777E2,3.643050194E0,9.156000137E0,-1.216950059E0
3.330222213E2,4.564949989E0,9.153000832E0,-2.959950209E0
3.330246650E2,4.407000065E0,9.742050171E0,-4.669050217E0
3.330271084E2,3.313050270E0,1.040295029E1,-5.325000286E0
3.330295521E2,2.989950180E0,1.006095028E1,-4.669050217E0
3.330319958E2,2.881950140E0,9.577050209E0,-3.241950035E0
3.330344392E2,2.989950180E0,9.093000412E0,-1.534950018E0
3.330368829E2,4.153050423E0,8.188050270E0,-9.649500251E-1
3.330393265E2,5.566050053E0,7.366950512E0,-1.770000100E0
3.330417700E2,5.140050411E0,7.468050480E0,-2.835000038E0
3.330442137E2,3.736950159E0,8.464050293E0,-2.586000204E0
3.330466573E2,4.006950378E0,8.643000603E0,-2.220000029E0
3.330491010E2,3.117000103E0,8.983050346E0,-2.170050144E0
3.330515444E2,2.733000040E0,8.775000572E0,-1.837050080E0
3.330539881E2,3.579000235E0,8.527950287E0,-2.095050097E0
3.330564318E2,4.660950184E0,8.682000160E0,-2.874000072E0
3.330588752E2,4.840050220E0,8.296050072E0,-4.150050163E0
3.330613188E2,3.841950178E0,8.758049965E0,-4.168950081E0
3.330637625E2,3.745950222E0,8.971050262E0,-2.557950020E0
3.330662060E2,4.411950111E0,9.429000854E0,-1.882050037E0
3.330686496E2,4.323000431E0,1.008000088E1,-2.457000017E0
3.330710933E2,3.361050129E0,9.868950844E0,-3.745050192E0
3.330735370E2,2.982000113E0,9.703950882E0,-3.678000212E0
3.330759804E2,2.890950203E0,9.273000717E0,-2.632050037E0
3.330784241E2,2.641950130E0,8.409000397E0,-1.576050043E0
3.330808678E2,2.274000168E0,7.609050274E0,-6.060000062E-1
3.330833112E2,1.996050119E0,6.939000130E0,3.580500185E-1
3.330857548E2,2.583000183E0,7.105950356E0,3.430500031E-1
3.330881985E2,4.354050159E0,7.228050232E0,-1.426950097E0
3.330906420E2,5.455950260E0,7.867950439E0,-3.292950153E0
3.330930857E2,4.756950378E0,8.787000656E0,-4.261950016E0
3.330955293E2,3.526050091E0,9.541050911E0,-4.072950363E0
3.330979730E2,3.114000082E0,9.357000351E0,-3.241950035E0
3.331004164E2,2.953950167E0,8.421000481E0,-2.911950111E0
3.331028601E2,3.367950201E0,7.768950462E0,-2.554950237E0
3.331053035E2,4.351950169E0,7.338000298E0,-2.509950161E0
3.331077472E2,5.683050156E0,6.730050087E0,-3.391050100E0
3.331101908E2,5.014950275E0,6.790050507E0,-3.714000225E0
3.331126345E2,3.262950182E0,8.310000420E0,-2.503050089E0
3.331150780E2,2.641950130E0,8.770050049E0,-1.246050000E0
3.331175216E2,1.957950115E0,8.887950897E0,-1.020000100E0
3.331199653E2,1.809000134E0,8.533050537E0,-1.276950002E0
3.331224087E2,2.761950016E0,8.125950813E0,-1.612050056E0
3.331248524E2,4.563000202E0,7.762050152E0,-3.379050255E0
3.331272960E2,4.873950005E0,7.864950180E0,-4.389000416E0
3.331297395E2,4.207950115E0,8.473050117E0,-4.320000172E0
3.331321832E2,4.105050087E0,8.986050606E0,-3.397950172E0
3.331346268E2,3.550050259E0,9.715950012E0,-2.194050074E0
3.331370705E2,3.193050146E0,9.453000069E0,-1.356000066E0
3.331395140E2,3.210000038E0,9.213000298E0,-1.072950006E0
3.331419576E2,3.166950226E0,8.671950340E0,-1.377000093E0
3.331444013E2,3.765000105E0,8.265000343E0,-2.245950222E0
3.331468448E2,4.138950348E0,7.678050518E0,-2.803950071E0
3.331492884E2,3.448950052E0,7.720950603E0,-2.335050106E0
3.331517321E2,2.484000206E0,8.185950279E0,-9.130500555E-1
3.331541755E2,2.152050018E0,8.847000122E0,-7.500000298E-2
3.331566192E2,2.997000217E0,8.749050140E0,-1.080000043E0
3.331590628E2,3.976050138E0,8.782050133E0,-2.505000114E0
3.331615063E2,4.192049980E0,9.201000214E0,-4.486950397E0
3.331639500E2,3.871050119E0,9.702000618E0,-4.735949993E0
3.331663936E2,3.670050144E0,9.172050476E0,-4.711950302E0
3.331688373E2,2.923050165E0,9.046050072E0,-3.285000086E0
3.331712808E2,2.290950060E0,8.314949989E0,-1.164000034E0
3.331737244E2,2.500950098E0,8.053950310E0,-2.040000111E-1
3.331761681E2,4.432950020E0,7.173000336E0,-5.010000467E-1
3.331786115E2,5.511000156E0,7.108950138E0,-2.758950233E0
3.331810552E2,4.361999989E0,7.465050220E0,-3.166050196E0
3.331834988E2,4.014000416E0,7.966050148E0,-3.763950109E0
3.331859423E2,3.205050230E0,8.421000481E0,-3.076950073E0
3.331883860E2,2.674050093E0,8.442000389E0,-2.368050098E0
3.331908296E2,3.034950256E0,8.107049942E0,-8.170500398E-1
3.331932730E2,4.254000187E0,7.906050205E0,-1.996950150E0
3.331957167E2,5.022000313E0,7.888950348E0,-2.701050043E0
3.331981604E2,4.182000160E0,7.510950565E0,-4.180950165E0
3.332006038E2,3.685950279E0,8.064000130E0,-3.265950203E0
3.332030475E2,4.065000057E0,8.779950142E0,-1.878000140E0
3.332054911E2,4.606050014E0,9.031050682E0,-1.552050114E0
3.332079348E2,4.393050194E0,9.022050858E0,-3.084000111E0
3.332103783E2,3.378000259E0,9.867000580E0,-3.834000111E0
3.332128220E2,2.721000195E0,9.121950150E0,-3.352050066E0
3.332152656E2,2.890950203E0,8.944950104E0,-2.850000143E0
3.332177091E2,2.764950037E0,8.482950211E0,-1.605000019E0
3.332201528E2,1.917000055E0,7.659000397E0,-8.479500413E-1
3.332225964E2,1.528950095E0,7.590000153E0,4.510500133E-1
3.332250401E2,2.560950041E0,7.209000111E0,7.995000482E-2
3.332274835E2,4.552950382E0,7.188000202E0,-2.100000143E0
3.332299272E2,5.080050468E0,7.984950542E0,-3.775950193E0
3.332323706E2,4.394999981E0,8.827950478E0,-4.365000248E0
3.332348143E2,3.411000252E0,9.079050064E0,-4.222050190E0
3.332372580E2,2.815050125E0,8.800950050E0,-3.001050234E0
3.332397016E2,2.671050072E0,8.373000145E0,-1.959000111E0
3.332421451E2,3.076050043E0,7.386000156E0,-1.024950027E0
3.332445888E2,4.438050270E0,6.948000431E0,-1.447050095E0
3.332470324E2,6.229050159E0,6.364050388E0,-3.333000183E0
3.332494758E2,5.191950321E0,6.748950481E0,-4.578000069E0
3.332519195E2,3.736950159E0,8.173950195E0,-4.035000324E0
3.332543632E2,2.998950243E0,8.854050636E0,-3.007950068E0
3.332568066E2,1.678050041E0,9.213000298E0,-1.435050011E0
3.332592503E2,1.311000109E0,8.381999969E0,-7.399500608E-1
3.332616939E2,2.155950069E0,8.227050781E0,-1.012950063E0
3.332641376E2,4.519950390E0,7.468050480E0,-3.312000275E0
3.332665811E2,5.358000278E0,7.486950397E0,-5.436000347E0
3.332690248E2,4.399950027E0,8.457000732E0,-5.401950359E0
3.332714682E2,3.895050287E0,8.763000488E0,-4.375050068E0
3.332739119E2,3.154950142E0,1.000800037E1,-2.014050007E0
3.332763556E2,2.728950024E0,9.888000488E0,-6.709500551E-1
3.332787992E2,3.066000223E0,9.301950455E0,-7.740000486E-1
3.332812426E2,3.358050108E0,9.049950600E0,-1.401000023E0
3.332836863E2,4.012050152E0,8.002050400E0,-2.662950039E0
3.332861300E2,4.207950115E0,7.210950375E0,-3.633000135E0
3.332885734E2,3.210000038E0,7.060950279E0,-2.740050077E0
3.332910171E2,2.317050219E0,7.992000580E0,-1.102050066E0
3.332934607E2,2.113049984E0,8.694000244E0,-1.900500059E-1
3.332959044E2,3.178950071E0,9.148050308E0,-1.408050060E0
3.332983479E2,4.060050011E0,9.397050858E0,-3.367050171E0
3.333007916E2,3.823050261E0,9.637050629E0,-4.945050240E0
3.333032352E2,3.598050117E0,9.943050385E0,-5.245950222E0
3.333056787E2,3.421050072E0,9.709050179E0,-5.167050362E0
3.333081223E2,3.016050100E0,8.907000542E0,-3.951000214E0
3.333105660E2,2.379000187E0,8.365950584E0,-1.957050085E0
3.333130094E2,2.932050228E0,7.501050472E0,-9.150000215E-1
3.333154531E2,4.527000427E0,6.934050560E0,-1.186050057E0
3.333178967E2,4.953000069E0,7.201950550E0,-2.754000187E0
3.333203402E2,3.837000132E0,7.858050346E0,-3.300000191E0
3.333227839E2,3.937950134E0,8.164050102E0,-3.397950172E0
3.333252276E2,3.373050213E0,8.779950142E0,-3.072000027E0
3.333276710E2,2.365050077E0,8.689050674E0,-2.257950068E0
3.333301147E2,2.956050158E0,8.566950798E0,-1.201950073E0
3.333325583E2,4.740000248E0,8.179050446E0,-2.220000029E0
3.333350020E2,4.764000416E0,7.956000328E0,-3.706950188E0
3.333374454E2,3.945000172E0,8.014050484E0,-4.993050098E0
3.333398891E2,4.050000191E0,8.157000542E0,-4.018050194E0
3.333423327E2,4.551000118E0,8.764950752E0,-2.388000011E0
3.333447762E2,4.108050346E0,9.337950706E0,-1.827000141E0
3.333472199E2,3.412950277E0,9.223050117E0,-2.026050091E0
3.333496635E2,2.674050093E0,9.646050453E0,-2.506950140E0
3.333521072E2,2.403000116E0,9.490950584E0,-2.632050037E0
3.333545507E2,2.665950060E0,9.000000000E0,-3.079950094E0
3.333569944E2,2.524950027E0,8.362950325E0,-3.058050156E0
3.333594380E2,1.708950043E0,8.080950737E0,-1.225950003E0
3.333618814E2,1.618050098E0,8.029950142E0,5.710500479E-1
3.333643251E2,3.070950031E0,7.501050472E0,-1.420500129E-1
3.333667687E2,4.855050087E0,7.875000477E0,-2.119050026E0
3.333692122E2,5.014950275E0,8.370000839E0,-3.949050188E0
3.333716559E2,4.052999973E0,9.037950516E0,-4.741050243E0
3.333740995E2,3.708000183E0,9.321000099E0,-4.918050289E0
3.333765430E2,3.411000252E0,9.189000130E0,-4.126049995E0
3.333789867E2,2.970000029E0,8.785050392E0,-2.529000044E0
3.333814303E2,3.070950031E0,8.044950485E0,-1.351050019E0
3.333838740E2,4.170000076E0,7.231050491E0,-9.289500713E-1
3.333863174E2,5.125050068E0,6.735000134E0,-1.879950047E0
3.333887610E2,4.645950317E0,7.057950497E0,-2.835000038E0
3.333912047E2,4.066950321E0,8.275050163E0,-2.962050200E0
3.333936482E2,3.460950136E0,8.617050171E0,-3.123000145E0
3.333960919E2,2.287950039E0,8.836950302E0,-2.740050077E0
3.333985355E2,1.861950040E0,8.880000114E0,-1.135050058E0
3.334009790E2,3.013950109E0,8.373000145E0,-1.281000018E0
3.334034227E2,5.227950096E0,8.131050110E0,-2.847000122E0
3.334058663E2,5.020050049E0,7.650000572E0,-5.244000435E0
3.334083097E2,3.744000196E0,8.152050018E0,-5.725050449E0
3.334107534E2,4.018949986E0,8.611950874E0,-3.609000206E0
3.334131971E2,4.014000416E0,9.304050446E0,-1.636050105E0
3.334156407E2,3.990000248E0,9.526950836E0,-6.210000515E-1
3.334180842E2,3.459000111E0,9.888000488E0,-1.123050094E0
3.334205279E2,3.267000198E0,9.256050110E0,-2.215050220E0
3.334229715E2,3.639000177E0,9.000000000E0,-3.340950251E0
3.334254150E2,3.777000189E0,8.296050072E0,-3.879000187E0
3.334278587E2,2.803050041E0,8.029950142E0,-2.707950115E0
3.334303023E2,1.720950127E0,7.789050579E0,-7.500000298E-2
3.334327458E2,1.696950078E0,7.528050423E0,1.035000086E0
3.334351895E2,3.604950190E0,7.549050331E0,-3.670500219E-1
3.334376331E2,5.254950047E0,8.230950356E0,-2.557950020E0
3.334400768E2,4.917000294E0,8.657999992E0,-4.260000229E0
3.334425202E2,4.101000309E0,9.442950249E0,-4.885050297E0
3.334449639E2,3.435000181E0,9.694050789E0,-4.423050404E0
3.334474076E2,2.692950010E0,9.465000153E0,-3.355050087E0
3.334498510E2,2.347950220E0,9.163050652E0,-2.091000080E0
3.334522947E2,2.805000067E0,8.356050491E0,-1.344000101E0
3.334547383E2,4.684950352E0,7.195050240E0,-2.140950203E0
3.334571818E2,5.371950150E0,6.778050423E0,-3.574950218E0
3.334596255E2,3.952050209E0,7.534950256E0,-3.453000069E0
3.334620691E2,4.144050121E0,8.131050110E0,-2.847000122E0
3.334645128E2,3.366000175E0,8.629050255E0,-2.098050117E0
3.334669562E2,2.290950060E0,8.703000069E0,-1.497000098E0
3.334693998E2,2.623050213E0,8.646000862E0,-1.216950059E0
3.334718435E2,3.955050230E0,8.418000221E0,-1.960950136E0
3.334742870E2,5.178000450E0,7.918050289E0,-4.099050045E0
3.334767307E2,4.483950138E0,8.032950401E0,-4.794000149E0
3.334791743E2,4.361999989E0,8.442000389E0,-3.934050083E0
3.334816180E2,4.699050426E0,8.610000610E0,-2.701050043E0
3.334840614E2,4.030950069E0,9.366000175E0,-1.590000033E0
3.334865050E2,3.805950165E0,9.436050415E0,-1.710000038E0
3.334889487E2,3.327000141E0,9.498000145E0,-2.359050035E0
3.334913922E2,3.136050224E0,9.321000099E0,-2.787000179E0
3.334938358E2,3.010950089E0,8.770050049E0,-3.292950153E0
3.334962795E2,2.419950008E0,8.278950691E0,-2.851950169E0
3.334987230E2,1.467000127E0,7.959000587E0,-1.054050088E0
3.335011666E2,1.156050086E0,7.963050365E0,7.600500584E-1
3.335036103E2,2.676000118E0,7.743000507E0,8.205000311E-2
3.335060537E2,4.809000015E0,7.948950291E0,-2.230050087E0
3.335084974E2,4.897950172E0,8.265000343E0,-4.102050304E0
3.335109410E2,4.054950237E0,8.775000572E0,-4.870050430E0
3.335133847E2,3.568950176E0,8.964000702E0,-4.794000149E0
3.335158281E2,3.001950026E0,8.892000198E0,-3.568050146E0
3.335182718E2,2.944050074E0,8.197950363E0,-2.080950022E0
3.335207155E2,3.676950216E0,7.836000443E0,-1.284000039E0
3.335231590E2,4.998000145E0,7.008000374E0,-1.897050142E0
3.335256026E2,5.773950100E0,6.844950199E0,-3.136950254E0
3.335280463E2,4.407000065E0,7.336050510E0,-3.229950190E0
3.335304897E2,3.706050158E0,8.569050789E0,-2.122050047E0
3.335329334E2,3.720000267E0,8.428050041E0,-1.618950129E0
3.335353770E2,2.440950155E0,9.225000381E0,-1.573950052E0
3.335378205E2,1.981950045E0,8.764950752E0,-1.234050035E0
3.335402641E2,3.270000219E0,8.254950523E0,-1.759950042E0
3.335427078E2,5.298000336E0,8.266950607E0,-3.319050074E0
3.335451513E2,4.801950455E0,8.230950356E0,-5.023950100E0
3.335475950E2,3.607050180E0,8.983050346E0,-4.762950420E0
3.335500386E2,3.472950220E0,9.265950203E0,-3.115050077E0
3.335524823E2,3.993000269E0,9.690000534E0,-1.914000034E0
3.335549257E2,4.218000412E0,9.775950432E0,-2.110050201E0
3.335573694E2,3.825000286E0,9.562950134E0,-2.907000065E0
3.335598130E2,3.781950235E0,9.091050148E0,-2.857050180E0
3.335622565E2,3.739050150E0,8.614950180E0,-2.548050165E0
3.335647002E2,3.840000153E0,7.944000244E0,-2.325000048E0
3.335671438E2,3.100050211E0,7.920000553E0,-1.990050077E0
3.335695875E2,2.077050209E0,7.846050262E0,-3.090000153E-1
3.335720309E2,2.085000038E0,7.635000229E0,6.640500426E-1
3.335744746E2,3.540000200E0,7.465050220E0,-6.130500436E-1
3.335769183E2,5.058000088E0,7.827000141E0,-2.632050037E0
3.335793617E2,4.821000099E0,8.281949997E0,-4.315050125E0
3.335818054E2,4.242000103E0,8.791950226E0,-4.909050465E0
3.335842490E2,3.733950138E0,9.001950264E0,-4.212000370E0
3.335866925E2,2.985000134E0,8.550000191E0,-3.276000261E0
3.335891361E2,2.721000195E0,8.362950325E0,-1.746000051E0
3.335915798E2,3.142950058E0,7.860000610E0,-1.119000077E0
3.335940233E2,4.693950176E0,6.991050243E0,-1.923000097E0
3.335964669E2,5.386050224E0,6.702000141E0,-3.076950073E0
3.335989106E2,3.988050222E0,7.281000137E0,-3.271050215E0
3.336013540E2,4.005000114E0,8.095050812E0,-2.779950142E0
3.336037977E2,3.394050121E0,8.290950775E0,-2.830950022E0
3.336062413E2,2.335950136E0,8.707950592E0,-2.050050020E0
3.336086850E2,2.329050064E0,8.348999977E0,-1.272000074E0
3.336111285E2,3.739050150E0,7.978050232E0,-1.798950076E0
3.336135721E2,5.092050076E0,7.930050373E0,-3.415050268E0
3.336160158E2,4.093050003E0,7.908000469E0,-4.722000122E0
3.336184592E2,3.961950302E0,8.076000214E0,-4.279050350E0
3.336209028E2,4.435950279E0,8.659950256E0,-2.683950186E0
3.336233465E2,4.666050434E0,8.920950890E0,-1.818000078E0
3.336257902E2,4.615050316E0,9.285000801E0,-1.957050085E0
3.336282336E2,3.649950266E0,9.364050865E0,-2.694000244E0
3.336306773E2,3.142950058E0,9.096000671E0,-2.766000032E0
3.336331208E2,3.196050167E0,8.581050873E0,-2.605050087E0
3.336355645E2,3.289050102E0,7.923000336E0,-2.209950209E0
3.336380081E2,2.683050156E0,7.525050163E0,-1.558950067E0
3.336404517E2,1.941000104E0,7.698000431E0,1.759500057E-1
3.336428952E2,2.599050045E0,7.860000610E0,-9.900000691E-2
3.336453388E2,4.101000309E0,8.224050522E0,-2.019000053E0
3.336477825E2,4.407000065E0,8.830050468E0,-3.762000084E0
3.336502260E2,3.784950256E0,9.613050461E0,-4.813050270E0
3.336526696E2,3.100050211E0,9.876000404E0,-4.770000458E0
3.336551133E2,3.088050127E0,9.591000557E0,-4.315050125E0
3.336575568E2,3.070950031E0,8.952000618E0,-3.573000193E0
3.336600005E2,2.977950096E0,8.230950356E0,-2.782950163E0
3.336624441E2,3.535950184E0,7.396050453E0,-2.104950190E0
3.336648878E2,4.852050304E0,6.607950211E0,-2.871000051E0
3.336673312E2,4.612950325E0,6.751950264E0,-2.895000219E0
3.336697749E2,4.038000107E0,7.638000488E0,-1.987950087E0
3.336722183E2,3.873000145E0,7.855950356E0,-2.268000126E0
3.336746620E2,2.644950151E0,8.586000443E0,-2.062050104E0
3.336771057E2,2.122950077E0,8.310000420E0,-1.504050016E0
3.336795493E2,3.303000212E0,8.049000740E0,-1.617000103E0
3.336819928E2,5.029950142E0,8.173950195E0,-3.088950157E0
3.336844365E2,4.582050323E0,7.875000477E0,-4.702950001E0
3.336868801E2,3.916050196E0,7.918050289E0,-4.914000034E0
3.336893236E2,4.174950123E0,8.104949951E0,-3.304950237E0
3.336917672E2,4.627050400E0,8.502000809E0,-1.903950095E0
3.336942109E2,4.444950104E0,9.049950600E0,-1.678950071E0
3.336966545E2,4.017000198E0,9.157950401E0,-2.521950006E0
3.336990980E2,3.484950066E0,9.306000710E0,-3.502950191E0
3.337015416E2,2.980050087E0,9.414000511E0,-3.508050203E0
3.337039853E2,2.713950157E0,8.785050392E0,-3.277950048E0
3.337064288E2,1.741950035E0,8.695950508E0,-2.019000053E0
3.337088725E2,9.109500647E-1,8.185950279E0,9.900000691E-2
3.337113161E2,1.342050076E0,7.906050205E0,5.730000138E-1
3.337137595E2,3.769950151E0,7.408050537E0,-1.114050031E0
3.337162032E2,5.614050388E0,7.710000515E0,-3.726000071E0
3.337186469E2,4.837950230E0,8.344050407E0,-5.055000305E0
3.337210903E2,3.921000242E0,9.037950516E0,-5.221950054E0
3.337235340E2,3.306000233E0,9.310950279E0,-4.427999973E0
3.337259776E2,2.815050125E0,8.902050018E0,-2.919000149E0
3.337284211E2,2.821950197E0,8.196000099E0,-1.516050100E0
3.337308648E2,3.919050217E0,7.705050468E0,-9.490500689E-1
3.337333084E2,5.745000362E0,6.595950127E0,-2.281949997E0
3.337357521E2,5.956050396E0,6.517050266E0,-3.657000065E0
3.337381956E2,4.153050423E0,7.288050175E0,-3.247050047E0
3.337406393E2,3.933000088E0,8.365950584E0,-2.428050041E0
3.337430829E2,3.387000084E0,8.671950340E0,-1.630950093E0
3.337455263E2,2.056050062E0,8.787000656E0,-1.504050016E0
3.337479700E2,2.182950020E0,8.844000816E0,-8.719500303E-1
3.337504136E2,3.847050190E0,8.317950249E0,-1.894050121E0
3.337528573E2,5.317050457E0,7.999050617E0,-3.829050064E0
3.337553008E2,4.503000259E0,8.365950584E0,-4.794000149E0
3.337577445E2,3.969000101E0,8.674050331E0,-4.341000080E0
3.337601879E2,4.363950253E0,9.445050240E0,-3.079950094E0
3.337626316E2,4.122000217E0,9.903000832E0,-2.610000134E0
3.337650753E2,3.660000086E0,9.871950150E0,-2.566950083E0
3.337675189E2,3.202950239E0,9.730050087E0,-2.608050108E0
3.337699623E2,3.052050114E0,9.048000336E0,-2.232000113E0
3.337724060E2,3.631050110E0,8.394000053E0,-2.332950115E0
3.337748496E2,3.696000099E0,7.504050255E0,-2.445000172E0
3.337772931E2,2.947050095E0,7.234950542E0,-1.558950067E0
3.337797368E2,2.275950193E0,7.570950508E0,2.020500153E-1
3.337821804E2,3.018000126E0,7.659000397E0,6.000000052E-3
3.337846239E2,4.771050453E0,7.956000328E0,-2.050050020E0
3.337870676E2,5.074950218E0,8.461050034E0,-3.616050243E0
3.337895112E2,4.354050159E0,8.944950104E0,-4.120950222E0
3.337919549E2,3.933000088E0,8.947050095E0,-4.822950363E0
3.337943983E2,3.579000235E0,8.974050522E0,-3.442950249E0
3.337968420E2,3.574050188E0,8.061000824E0,-3.022050142E0
3.337992856E2,3.478050232E0,8.218950272E0,-2.095050097E0
3.338017291E2,4.456950188E0,7.104000568E0,-2.409000158E0
3.338041728E2,5.116050243E0,6.910050392E0,-3.244950056E0
3.338066164E2,4.345050335E0,7.137000561E0,-3.580050230E0
3.338090599E2,3.661950111E0,8.457000732E0,-2.785050154E0
3.338115036E2,3.706050158E0,7.951050282E0,-3.007950068E0
3.338139472E2,2.860050201E0,8.890050888E0,-2.626950026E0
3.338163906E2,2.203950167E0,8.350950241E0,-2.292000055E0
3.338188343E2,2.635050058E0,8.053950310E0,-1.981050134E0
3.338212779E2,4.575000286E0,8.049000740E0,-2.689050198E0
3.338237216E2,4.780950069E0,7.621050358E0,-3.913050175E0
3.338261651E2,4.864050388E0,7.822050571E0,-4.441950321E0
3.338286088E2,5.034000397E0,8.236050606E0,-4.213950157E0
3.338310524E2,4.249050140E0,8.959050179E0,-3.172950268E0
3.338334959E2,4.339950085E0,8.892000198E0,-2.449950218E0
3.338359395E2,3.799050093E0,8.968950272E0,-1.518000126E0
3.338383832E2,2.985000134E0,9.022050858E0,-1.554000020E0
3.338408266E2,3.009000063E0,8.788949966E0,-1.806000113E0
3.338432703E2,3.556950092E0,7.872000217E0,-3.196950197E0
3.338457139E2,2.986950159E0,7.744950294E0,-2.565000057E0
3.338481576E2,2.056050062E0,7.780950546E0,-9.510000348E-1
3.338506011E2,2.167950153E0,8.377950668E0,-2.230500132E-1
3.338530447E2,3.543000221E0,8.710050583E0,-1.686000109E0
3.338554884E2,4.213050365E0,9.280050278E0,-3.166050196E0
3.338579318E2,3.873000145E0,9.820950508E0,-4.902000427E0
3.338603754E2,3.624000072E0,1.012500095E1,-5.773050308E0
3.338628191E2,3.343950272E0,9.685050011E0,-5.497950077E0
3.338652628E2,2.769000053E0,8.811000824E0,-4.396049976E0
3.338677063E2,2.383949995E0,7.891050339E0,-2.803950071E0
3.338701499E2,2.926950216E0,7.149000168E0,-1.711950064E0
3.338725936E2,4.845000267E0,6.429000378E0,-1.654950023E0
3.338750371E2,5.434050083E0,6.442950249E0,-2.044950008E0
3.338774807E2,4.351950169E0,7.759950161E0,-2.016000032E0
3.338799244E2,3.976050138E0,8.392050743E0,-3.028950214E0
3.338823678E2,2.632950068E0,9.487950325E0,-3.460050106E0
3.338848114E2,1.450050116E0,9.309000015E0,-2.857050180E0
3.338872551E2,2.653950214E0,8.764950752E0,-2.042999983E0
3.338896986E2,4.921950340E0,8.071050644E0,-2.907000065E0
3.338921423E2,5.391000271E0,7.711950302E0,-4.080000401E0
3.338945859E2,4.680000305E0,7.681050301E0,-4.392000198E0
3.338970296E2,4.669950008E0,7.707000256E0,-3.514950275E0
3.338994731E2,5.038950443E0,8.605050087E0,-3.028950214E0
3.339019167E2,4.455000401E0,9.442950249E0,-2.893050194E0
3.339043604E2,3.720000267E0,9.714000702E0,-3.634950161E0
3.339068038E2,2.769000053E0,9.852000237E0,-3.673050165E0
3.339092475E2,2.290950060E0,9.880950928E0,-2.754000187E0
3.339116911E2,2.310000181E0,8.770050049E0,-1.534950018E0
3.339141346E2,1.705950022E0,7.858050346E0,-5.269500017E-1
3.339165783E2,1.383000016E0,7.441050529E0,2.929500043E-1
3.339190219E2,2.116050005E0,7.429050446E0,2.670000196E-1
