"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
4.338215406E2,1.112138667E1,7.735471000E1,2.986660240E2,4.107997894E0,9.586000061E1,2.000000000E0,1.660000038E1
4.348159344E2,1.112138000E1,7.735475000E1,2.986660535E2,4.760665894E0,8.655000305E1,2.099999905E0,1.729999924E1
4.358199079E2,1.112138000E1,7.735479500E1,2.985660606E2,4.758606911E0,8.623000336E1,2.099999905E0,1.710000038E1
4.368180261E2,1.112138000E1,7.735484333E1,2.985660682E2,4.855374813E0,8.116999817E1,2.099999905E0,1.650000000E1
4.378160326E2,1.112138333E1,7.735488833E1,2.986660637E2,4.988687992E0,8.006999969E1,2.099999905E0,1.689999962E1
4.388173541E2,1.112138333E1,7.735495667E1,2.987660744E2,5.114794731E0,8.415000153E1,2.099999905E0,1.610000038E1
4.398205609E2,1.112137167E1,7.735503167E1,2.996661268E2,5.315021515E0,9.411000061E1,2.000000000E0,1.489999962E1
4.408146009E2,1.112135833E1,7.735510500E1,3.003661847E2,5.527087212E0,9.591999817E1,1.899999976E0,1.360000038E1
4.418206302E2,1.112133833E1,7.735517333E1,3.014662649E2,5.574441433E0,1.025999985E2,2.099999905E0,1.360000038E1
4.428159831E2,1.112133000E1,7.735521333E1,3.018663002E2,5.341272354E0,1.033499985E2,2.099999905E0,1.400000000E1
4.438199898E2,1.112131667E1,7.735524667E1,3.022663518E2,4.957289696E0,1.055299988E2,2.000000000E0,1.380000019E1
4.448158960E2,1.112131000E1,7.735526667E1,3.024663781E2,2.434636116E0,1.150699997E2,2.200000048E0,1.439999962E1
4.458218513E2,1.112130667E1,7.735527333E1,3.024663907E2,1.280114174E0,1.157500000E2,2.400000095E0,1.460000038E1
4.468103892E2,1.112130833E1,7.735526167E1,3.026663831E2,0.000000000E0,2.130299988E2,2.099999905E0,1.389999962E1
4.478164606E2,1.112130500E1,7.735526667E1,3.016663954E2,0.000000000E0,1.237799988E2,1.899999976E0,1.369999981E1
4.488157033E2,1.112131000E1,7.735527000E1,3.014663786E2,0.000000000E0,1.266999969E2,1.799999952E0,1.330000019E1
4.498186773E2,1.112131000E1,7.735527000E1,3.014663786E2,0.000000000E0,1.266999969E2,1.700000048E0,1.330000019E1
4.508215985E2,1.112131000E1,7.735527000E1,3.014663786E2,0.000000000E0,1.266999969E2,1.700000048E0,1.330000019E1
4.518176830E2,1.112131000E1,7.735527000E1,3.014663786E2,0.000000000E0,1.266999969E2,1.600000024E0,1.339999962E1
4.528153387E2,1.112131000E1,7.735527000E1,3.014663786E2,0.000000000E0,1.266999969E2,1.600000024E0,1.339999962E1
4.538136588E2,1.112131000E1,7.735527000E1,3.014663786E2,0.000000000E0,1.266999969E2,1.600000024E0,1.360000038E1
4.548144182E2,1.112131000E1,7.735527000E1,3.014663786E2,0.000000000E0,1.266999969E2,1.600000024E0,1.300000000E1
4.558157015E2,1.112131000E1,7.735527000E1,3.014663786E2,0.000000000E0,1.266999969E2,1.600000024E0,1.289999962E1
4.568174815E2,1.112131000E1,7.735527000E1,3.014663786E2,0.000000000E0,1.266999969E2,1.600000024E0,1.289999962E1
4.578169378E2,1.112131000E1,7.735527000E1,3.014663786E2,0.000000000E0,1.266999969E2,1.600000024E0,1.310000038E1
4.588166344E2,1.112131000E1,7.735527000E1,3.014663786E2,0.000000000E0,1.266999969E2,1.600000024E0,1.289999962E1
4.598128874E2,1.112131000E1,7.735527000E1,3.014663786E2,0.000000000E0,1.266999969E2,1.600000024E0,1.300000000E1
4.608158105E2,1.112131000E1,7.735527000E1,3.014663786E2,0.000000000E0,1.266999969E2,1.600000024E0,1.350000000E1
4.618195683E2,1.112131000E1,7.735527000E1,3.014663786E2,0.000000000E0,1.266999969E2,1.600000024E0,1.360000038E1
4.628164470E2,1.112131000E1,7.735527000E1,3.014663786E2,0.000000000E0,1.266999969E2,1.600000024E0,1.360000038E1
4.638166533E2,1.112131000E1,7.735527000E1,3.014663786E2,0.000000000E0,1.266999969E2,1.600000024E0,1.350000000E1
4.648174803E2,1.112131000E1,7.735527000E1,3.014663786E2,0.000000000E0,1.266999969E2,1.600000024E0,1.410000038E1
4.658150821E2,1.112131000E1,7.735527000E1,3.014663786E2,0.000000000E0,1.266999969E2,1.600000024E0,1.380000019E1
4.668187677E2,1.112131000E1,7.735527000E1,3.014663786E2,0.000000000E0,1.266999969E2,1.600000024E0,1.380000019E1
4.678165443E2,1.112131000E1,7.735527000E1,3.014663786E2,0.000000000E0,1.266999969E2,1.500000000E0,1.369999981E1
4.688186440E2,1.112131000E1,7.735527000E1,3.014663786E2,0.000000000E0,1.266999969E2,1.500000000E0,1.369999981E1
4.698142493E2,1.112131000E1,7.735527000E1,3.014663786E2,0.000000000E0,1.266999969E2,1.600000024E0,1.330000019E1
4.708161916E2,1.112131000E1,7.735527000E1,3.014663786E2,0.000000000E0,1.266999969E2,1.600000024E0,1.310000038E1
4.718140348E2,1.112131000E1,7.735527000E1,3.014663786E2,0.000000000E0,1.266999969E2,1.600000024E0,1.339999962E1
4.728163596E2,1.112134667E1,7.735526500E1,3.048662504E2,1.868441701E-1,2.867399902E2,1.600000024E0,1.300000000E1
4.738225750E2,1.112134500E1,7.735526333E1,3.049662559E2,0.000000000E0,2.697900085E2,1.600000024E0,1.300000000E1
4.748196043E2,1.112134333E1,7.735526167E1,3.048662614E2,0.000000000E0,2.680100098E2,1.600000024E0,1.319999981E1
4.758271428E2,1.112134333E1,7.735525833E1,3.049662609E2,0.000000000E0,2.712000122E2,1.600000024E0,1.350000000E1
4.768252480E2,1.112134333E1,7.735525833E1,3.049662609E2,0.000000000E0,2.712000122E2,1.600000024E0,1.369999981E1
4.778207889E2,1.112134333E1,7.735525833E1,3.049662609E2,0.000000000E0,2.712000122E2,1.600000024E0,1.369999981E1
4.788149390E2,1.112134333E1,7.735525833E1,3.049662609E2,0.000000000E0,2.712000122E2,1.600000024E0,1.319999981E1
4.798145329E2,1.112134333E1,7.735525833E1,3.049662609E2,0.000000000E0,2.712000122E2,1.600000024E0,1.330000019E1
4.808140735E2,1.112134333E1,7.735525833E1,3.049662609E2,0.000000000E0,2.712000122E2,1.600000024E0,1.310000038E1
4.818181270E2,1.112134333E1,7.735525833E1,3.049662609E2,0.000000000E0,2.712000122E2,1.600000024E0,1.280000019E1
4.828149630E2,1.112134333E1,7.735525833E1,3.049662609E2,0.000000000E0,2.712000122E2,1.500000000E0,1.269999981E1
4.838197424E2,1.112134333E1,7.735525833E1,3.049662609E2,0.000000000E0,2.712000122E2,1.500000000E0,1.289999962E1
4.848165049E2,1.112134333E1,7.735525833E1,3.049662609E2,0.000000000E0,2.712000122E2,1.500000000E0,1.300000000E1
4.858141077E2,1.112134333E1,7.735525833E1,3.049662609E2,0.000000000E0,2.712000122E2,1.500000000E0,1.300000000E1
4.868174108E2,1.112134333E1,7.735525833E1,3.049662609E2,0.000000000E0,2.712000122E2,1.500000000E0,1.289999962E1
4.878191956E2,1.112134333E1,7.735525833E1,3.049662609E2,0.000000000E0,2.712000122E2,1.500000000E0,1.289999962E1
4.888180606E2,1.112134333E1,7.735525833E1,3.049662609E2,0.000000000E0,2.712000122E2,1.500000000E0,1.289999962E1
4.898213006E2,1.112134333E1,7.735525833E1,3.049662609E2,0.000000000E0,2.712000122E2,1.500000000E0,1.280000019E1
4.908181636E2,1.112134333E1,7.735525833E1,3.049662609E2,0.000000000E0,2.712000122E2,1.399999976E0,1.300000000E1
4.918163741E2,1.112134333E1,7.735525833E1,3.049662609E2,0.000000000E0,2.712000122E2,1.399999976E0,1.300000000E1
4.928165495E2,1.112134333E1,7.735525833E1,3.049662609E2,0.000000000E0,2.712000122E2,1.399999976E0,1.319999981E1
4.938181936E2,1.112134333E1,7.735525833E1,3.049662609E2,0.000000000E0,2.712000122E2,1.399999976E0,1.319999981E1
4.948129280E2,1.112134333E1,7.735525833E1,3.049662609E2,0.000000000E0,2.712000122E2,1.399999976E0,1.330000019E1
4.958249028E2,1.112134333E1,7.735525833E1,3.049662609E2,0.000000000E0,2.712000122E2,1.399999976E0,1.339999962E1
4.968139941E2,1.112134333E1,7.735525833E1,3.049662609E2,0.000000000E0,2.712000122E2,1.399999976E0,1.360000038E1
4.978177354E2,1.112134333E1,7.735525833E1,3.049662609E2,0.000000000E0,2.712000122E2,1.399999976E0,1.360000038E1
4.988159686E2,1.112134333E1,7.735525833E1,3.049662609E2,0.000000000E0,2.712000122E2,1.399999976E0,1.380000019E1
4.998148253E2,1.112134333E1,7.735525833E1,3.049662609E2,0.000000000E0,2.712000122E2,1.399999976E0,1.360000038E1
5.008157806E2,1.112134333E1,7.735525833E1,3.049662609E2,0.000000000E0,2.712000122E2,1.600000024E0,1.350000000E1
5.018187105E2,1.112131833E1,7.735521167E1,3.061663405E2,5.008247495E-1,2.670100098E2,1.799999952E0,1.289999962E1
5.028170538E2,1.112132500E1,7.735516667E1,3.061663102E2,4.294842243E0,2.748999939E2,1.799999952E0,1.300000000E1
5.038152800E2,1.112133333E1,7.735510333E1,3.060662713E2,5.781874657E0,2.746900024E2,1.899999976E0,1.269999981E1
5.048154661E2,1.112133333E1,7.735504000E1,3.060662613E2,6.335201263E0,2.735899963E2,2.200000048E0,1.319999981E1
5.058161671E2,1.112134000E1,7.735497833E1,3.061662285E2,6.519471645E0,2.751600037E2,2.400000095E0,1.389999962E1
5.068150193E2,1.112134667E1,7.735491000E1,3.061661945E2,6.740287304E0,2.744500122E2,2.299999952E0,1.439999962E1
5.078178436E2,1.112134333E1,7.735482667E1,3.050661930E2,6.271890163E0,2.734200134E2,2.000000000E0,1.289999962E1
5.088154576E2,1.112134000E1,7.735476833E1,3.041661954E2,5.795772076E0,2.714200134E2,1.799999952E0,1.289999962E1
5.098184206E2,1.112133500E1,7.735471333E1,3.037662042E2,5.084425926E0,2.727799988E2,1.899999976E0,1.289999962E1
5.108185781E2,1.112133333E1,7.735467500E1,3.035662039E2,3.271574497E0,2.754299927E2,2.099999905E0,1.339999962E1
5.118172630E2,1.112133667E1,7.735464333E1,3.031661874E2,3.142893791E0,2.720700073E2,2.200000048E0,1.360000038E1
5.128168203E2,1.112133833E1,7.735461000E1,3.026661763E2,5.189429283E0,2.730499878E2,2.200000048E0,1.369999981E1
5.138196612E2,1.112134000E1,7.735458333E1,3.023661663E2,4.857948303E0,2.647200012E2,2.200000048E0,1.389999962E1
5.148178283E2,1.112132667E1,7.735456167E1,3.015662093E2,4.448744297E0,2.497100067E2,1.899999976E0,1.230000019E1
5.158191536E2,1.112130833E1,7.735454333E1,3.016662701E2,4.027701378E0,2.262500000E2,1.799999952E0,1.160000038E1
5.168180363E2,1.112126500E1,7.735454667E1,3.009664213E2,3.884608507E0,1.825899963E2,1.799999952E0,1.150000000E1
5.178206708E2,1.112120667E1,7.735455333E1,3.003666252E2,3.863504887E0,1.794299927E2,1.899999976E0,1.180000019E1
5.188165570E2,1.112114500E1,7.735456000E1,3.002668406E2,3.881520271E0,1.787799988E2,1.899999976E0,1.189999962E1
5.198169280E2,1.112109000E1,7.735456000E1,3.004670318E2,3.912403584E0,1.798500061E2,2.000000000E0,1.250000000E1
5.208193193E2,1.112104000E1,7.735456667E1,3.013672067E2,4.058070183E0,1.746799927E2,2.000000000E0,1.289999962E1
5.218150280E2,1.112101333E1,7.735456167E1,3.034672986E2,4.072997093E0,1.731499939E2,2.000000000E0,1.280000019E1
5.228152221E2,1.112099667E1,7.735455500E1,3.046673555E2,4.109027386E0,1.721399994E2,1.899999976E0,1.210000038E1
5.238243043E2,1.112096167E1,7.735455167E1,3.047674766E2,4.255208492E0,1.780299988E2,1.799999952E0,1.210000038E1
5.248163133E2,1.112092500E1,7.735455333E1,3.047676044E2,4.461612225E0,1.797899933E2,1.899999976E0,1.200000000E1
5.258152975E2,1.112088500E1,7.735456333E1,3.048677450E2,4.720517635E0,1.749499969E2,1.899999976E0,1.219999981E1
5.268141400E2,1.112083500E1,7.735456833E1,3.038679196E2,4.725150108E0,1.736699982E2,1.899999976E0,1.230000019E1
5.278150320E2,1.112077333E1,7.735457667E1,3.033681353E2,4.763754368E0,1.701499939E2,1.899999976E0,1.230000019E1
5.288205702E2,1.112071500E1,7.735458833E1,3.026683399E2,4.891405106E0,1.691199951E2,1.899999976E0,1.230000019E1
5.298168556E2,1.112064167E1,7.735459833E1,3.039685964E2,7.585976124E0,1.691399994E2,1.700000048E0,1.230000019E1
5.308164036E2,1.112057333E1,7.735461167E1,3.040688361E2,7.244200706E0,1.659600067E2,1.700000048E0,1.250000000E1
5.318237634E2,1.112050833E1,7.735462667E1,3.041690644E2,6.612636566E0,1.660099945E2,1.700000048E0,1.300000000E1
5.328165375E2,1.112046167E1,7.735464167E1,3.035692289E2,4.717943668E0,1.643099976E2,1.799999952E0,1.280000019E1
5.338128027E2,1.112043000E1,7.735465500E1,3.033693411E2,2.463975191E0,1.617700043E2,1.700000048E0,1.339999962E1
5.348173923E2,1.112040167E1,7.735466833E1,3.033694417E2,3.470257282E0,1.652599945E2,1.600000024E0,1.360000038E1
5.358171133E2,1.112035667E1,7.735467833E1,3.032695997E2,5.316565990E0,1.736799927E2,1.700000048E0,1.369999981E1
5.368170033E2,1.112029500E1,7.735468333E1,3.031698148E2,7.261186600E0,1.779600067E2,1.700000048E0,1.389999962E1
5.378182120E2,1.112022167E1,7.735468667E1,3.028700703E2,8.697261810E0,1.796000061E2,1.700000048E0,1.389999962E1
5.388193683E2,1.112013667E1,7.735468333E1,3.030703653E2,9.671630859E0,1.829900055E2,1.700000048E0,1.350000000E1
5.398162271E2,1.112004500E1,7.735467000E1,3.029706818E2,1.059195423E1,1.906399994E2,1.600000024E0,1.330000019E1
5.408178409E2,1.111994667E1,7.735464667E1,3.027710201E2,1.121734142E1,1.952500000E2,1.600000024E0,1.330000019E1
5.418188818E2,1.111984833E1,7.735461500E1,3.028713570E2,1.196265888E1,1.960700073E2,1.500000000E0,1.310000038E1
5.428170483E2,1.111974333E1,7.735458667E1,3.023717176E2,1.206405926E1,1.948000031E2,1.500000000E0,1.260000038E1
5.438193686E2,1.111963833E1,7.735456167E1,3.021720788E2,1.122815037E1,1.907200012E2,1.500000000E0,1.280000019E1
5.448129102E2,1.111954167E1,7.735454667E1,3.021724125E2,1.062541103E1,1.865099945E2,1.500000000E0,1.260000038E1
5.458132283E2,1.111944833E1,7.735453833E1,3.022727357E2,1.004531860E1,1.849900055E2,1.500000000E0,1.300000000E1
5.468114542E2,1.111936167E1,7.735453500E1,3.021730365E2,9.471404076E0,1.808800049E2,1.600000024E0,1.310000038E1
5.478190456E2,1.111927833E1,7.735453167E1,3.020733257E2,9.054478645E0,1.809499969E2,1.600000024E0,1.319999981E1
5.488176923E2,1.111920167E1,7.735453167E1,3.022735922E2,7.547886848E0,1.803300018E2,1.600000024E0,1.339999962E1
5.498208702E2,1.111914333E1,7.735453167E1,3.022737950E2,5.588853836E0,1.788200073E2,1.600000024E0,1.400000000E1
5.508161723E2,1.111909833E1,7.735453833E1,3.023739525E2,3.824900866E0,1.764400024E2,1.700000048E0,1.389999962E1
5.518196083E2,1.111906833E1,7.735454167E1,3.027740573E2,2.804206610E0,1.764299927E2,1.600000024E0,1.369999981E1
5.528161754E2,1.111903833E1,7.735454000E1,3.027741613E2,4.166161537E0,1.844100037E2,1.700000048E0,1.369999981E1
5.538213806E2,1.111899333E1,7.735453167E1,3.031743165E2,5.591942310E0,1.882599945E2,1.600000024E0,1.380000019E1
5.548122228E2,1.111894167E1,7.735451833E1,3.032744940E2,5.882245541E0,1.903000031E2,1.600000024E0,1.389999962E1
5.558202702E2,1.111888667E1,7.735451167E1,3.032746842E2,6.595650673E0,1.840299988E2,1.600000024E0,1.389999962E1
5.568159200E2,1.111882000E1,7.735451000E1,3.033749157E2,6.808230877E0,1.793300018E2,1.600000024E0,1.419999981E1
5.578211246E2,1.111875833E1,7.735451000E1,3.034751301E2,6.683668137E0,1.813999939E2,1.600000024E0,1.450000000E1
5.588177935E2,1.111869500E1,7.735451167E1,3.034753506E2,6.949264526E0,1.797500000E2,1.700000048E0,1.469999981E1
5.598149490E2,1.111863667E1,7.735451333E1,3.033755536E2,7.065077305E0,1.781000061E2,1.700000048E0,1.469999981E1
5.608170664E2,1.111858000E1,7.735451500E1,3.030757509E2,6.975000858E0,1.783500061E2,1.700000048E0,1.480000019E1
5.618215793E2,1.111852000E1,7.735451833E1,3.029759600E2,6.962647438E0,1.795299988E2,1.799999952E0,1.489999962E1
5.628183409E2,1.111846000E1,7.735451833E1,3.028761686E2,6.604400635E0,1.814700012E2,1.899999976E0,1.460000038E1
5.638161267E2,1.111839667E1,7.735452167E1,3.028763893E2,6.621386528E0,1.821100006E2,1.899999976E0,1.469999981E1
5.648181683E2,1.111834500E1,7.735451667E1,3.027765681E2,6.141150951E0,1.874799957E2,1.799999952E0,1.460000038E1
5.658234437E2,1.111828667E1,7.735450833E1,3.030767696E2,6.139606476E0,1.946999969E2,1.700000048E0,1.419999981E1
5.668173625E2,1.111822333E1,7.735449167E1,3.032769873E2,7.154124260E0,1.939600067E2,1.700000048E0,1.389999962E1
5.678193179E2,1.111816333E1,7.735448000E1,3.029771941E2,7.418691158E0,1.879900055E2,1.600000024E0,1.389999962E1
5.688163671E2,1.111810000E1,7.735447167E1,3.022774130E2,8.266438484E0,1.864600067E2,1.600000024E0,1.360000038E1
5.698153053E2,1.111802667E1,7.735446667E1,3.017776672E2,8.850133896E0,1.831999969E2,1.600000024E0,1.339999962E1
5.708114591E2,1.111794667E1,7.735446500E1,3.011779450E2,9.010212898E0,1.836000061E2,1.600000024E0,1.300000000E1
5.718196468E2,1.111786667E1,7.735446000E1,3.008782224E2,8.646304131E0,1.830700073E2,1.600000024E0,1.280000019E1
5.728186345E2,1.111778833E1,7.735446000E1,3.003784947E2,8.174818039E0,1.792599945E2,1.600000024E0,1.269999981E1
5.738176824E2,1.111771833E1,7.735446333E1,3.002787386E2,6.591532707E0,1.784900055E2,1.600000024E0,1.280000019E1
5.748152378E2,1.111765833E1,7.735446667E1,3.001789477E2,5.758712292E0,1.731499939E2,1.500000000E0,1.300000000E1
5.758180828E2,1.111761333E1,7.735447667E1,3.002791057E2,4.442567348E0,1.731399994E2,1.500000000E0,1.369999981E1
5.768172668E2,1.111757500E1,7.735448167E1,3.000792397E2,3.654013157E0,1.751000061E2,1.500000000E0,1.380000019E1
5.778162745E2,1.111754333E1,7.735448333E1,2.998793501E2,2.914871931E0,1.806399994E2,1.500000000E0,1.389999962E1
5.788183483E2,1.111751500E1,7.735448333E1,3.001794486E2,2.648760557E0,1.836199951E2,1.500000000E0,1.380000019E1
5.798182230E2,1.111748667E1,7.735447833E1,3.000795463E2,3.681293249E0,1.861900024E2,1.500000000E0,1.380000019E1
5.808169527E2,1.111744167E1,7.735447000E1,3.002797015E2,5.511130810E0,1.903600006E2,1.600000024E0,1.360000038E1
5.818176908E2,1.111739000E1,7.735445833E1,3.001798793E2,6.092766762E0,1.882700043E2,1.600000024E0,1.369999981E1
5.828168360E2,1.111733167E1,7.735445500E1,3.003800816E2,6.565281868E0,1.830399933E2,1.600000024E0,1.350000000E1
5.838205252E2,1.111727167E1,7.735445333E1,3.001802900E2,6.454616547E0,1.801699982E2,1.600000024E0,1.310000038E1
5.848182068E2,1.111722167E1,7.735445000E1,2.998804633E2,4.996923447E0,1.849199982E2,1.600000024E0,1.319999981E1
5.858211880E2,1.111717667E1,7.735444667E1,2.998806193E2,4.832726955E0,1.833000031E2,1.600000024E0,1.410000038E1
5.868225926E2,1.111713833E1,7.735444333E1,2.999807520E2,3.874828815E0,1.845000000E2,1.600000024E0,1.389999962E1
5.878187615E2,1.111710833E1,7.735444000E1,2.999808558E2,2.896342039E0,1.825800018E2,1.600000024E0,1.389999962E1
5.888174219E2,1.111708500E1,7.735444000E1,3.000809369E2,2.701262236E0,1.813500061E2,1.700000048E0,1.360000038E1
5.898189040E2,1.111706333E1,7.735444167E1,3.002810125E2,2.411988258E0,1.828200073E2,1.600000024E0,1.319999981E1
5.908184169E2,1.111704167E1,7.735444500E1,3.004810883E2,2.225144148E0,1.737200012E2,1.600000024E0,1.339999962E1
5.918202033E2,1.111701667E1,7.735445000E1,2.998811760E2,3.523788452E0,1.732500000E2,1.600000024E0,1.350000000E1
5.928192237E2,1.111698000E1,7.735445500E1,2.994813043E2,4.514113903E0,1.717700043E2,1.600000024E0,1.330000019E1
5.938166480E2,1.111693333E1,7.735446333E1,2.999814678E2,5.132295132E0,1.716799927E2,1.600000024E0,1.310000038E1
5.948132024E2,1.111688333E1,7.735446833E1,2.997816423E2,5.423113346E0,1.755599976E2,1.600000024E0,1.339999962E1
5.958281000E2,1.111683333E1,7.735447333E1,2.998818169E2,6.079898834E0,1.747700043E2,1.600000024E0,1.360000038E1
5.968164647E2,1.111677333E1,7.735447667E1,2.994820260E2,6.506603718E0,1.754499969E2,1.600000024E0,1.369999981E1
5.978175742E2,1.111671333E1,7.735448000E1,2.985822351E2,6.913748741E0,1.765200043E2,1.600000024E0,1.360000038E1
5.988181132E2,1.111665000E1,7.735448333E1,2.983824558E2,7.197875500E0,1.766799927E2,1.600000024E0,1.360000038E1
5.998215517E2,1.111658167E1,7.735448667E1,2.985826939E2,7.411485195E0,1.762700043E2,1.600000024E0,1.369999981E1
6.008200797E2,1.111652167E1,7.735449667E1,3.001829040E2,6.211153030E0,1.792599945E2,1.500000000E0,1.350000000E1
6.018148077E2,1.111646667E1,7.735449833E1,3.003830955E2,6.189020157E0,1.785599976E2,1.500000000E0,1.319999981E1
6.028161412E2,1.111640667E1,7.735450167E1,3.001833046E2,6.585870743E0,1.770899963E2,1.500000000E0,1.330000019E1
6.038174329E2,1.111634333E1,7.735449833E1,3.006835242E2,7.081033707E0,1.814799957E2,1.600000024E0,1.330000019E1
6.048174465E2,1.111627833E1,7.735449667E1,3.002837500E2,8.026063919E0,1.805299988E2,1.600000024E0,1.289999962E1
6.058198410E2,1.111620000E1,7.735449500E1,3.003840220E2,8.913444519E0,1.804199982E2,1.600000024E0,1.260000038E1
6.068173421E2,1.111611500E1,7.735449167E1,3.000843171E2,9.965537071E0,1.810200043E2,1.600000024E0,1.250000000E1
6.078227277E2,1.111602167E1,7.735448833E1,2.998846410E2,1.047408295E1,1.811799927E2,1.600000024E0,1.219999981E1
6.088168258E2,1.111592500E1,7.735448500E1,2.998849766E2,1.077416515E1,1.804700012E2,1.399999976E0,1.230000019E1
6.098146480E2,1.111582667E1,7.735448500E1,2.996853185E2,1.068872166E1,1.796100006E2,1.399999976E0,1.250000000E1
6.108203061E2,1.111572667E1,7.735448167E1,2.995856656E2,1.108402824E1,1.816300049E2,1.399999976E0,1.260000038E1
6.118181190E2,1.111562500E1,7.735447833E1,2.991860186E2,1.124873924E1,1.803399963E2,1.500000000E0,1.250000000E1
6.128148800E2,1.111552500E1,7.735447833E1,2.987863662E2,1.076181221E1,1.796900024E2,1.500000000E0,1.260000038E1
6.138209227E2,1.111543167E1,7.735447667E1,2.981866905E2,1.018995571E1,1.796499939E2,1.600000024E0,1.289999962E1
6.148169714E2,1.111534167E1,7.735447667E1,2.979870034E2,9.753986359E0,1.796199951E2,1.600000024E0,1.310000038E1
6.158165739E2,1.111525667E1,7.735447667E1,2.970872989E2,9.560965538E0,1.808800049E2,1.600000024E0,1.319999981E1
6.168182880E2,1.111517333E1,7.735447167E1,2.966875878E2,9.244411469E0,1.821799927E2,1.600000024E0,1.339999962E1
6.178159012E2,1.111509333E1,7.735446833E1,2.966878655E2,8.889767647E0,1.827799988E2,1.700000048E0,1.300000000E1
6.188145258E2,1.111501667E1,7.735446167E1,2.962881310E2,8.395119667E0,1.830700073E2,1.600000024E0,1.310000038E1
6.198174582E2,1.111494500E1,7.735445667E1,2.960883794E2,7.735245705E0,1.838999939E2,1.500000000E0,1.300000000E1
6.208197037E2,1.111488333E1,7.735444833E1,2.958885926E2,6.053133488E0,1.870899963E2,1.500000000E0,1.319999981E1
6.218205689E2,1.111483667E1,7.735444167E1,2.954887538E2,4.554262161E0,1.831699982E2,1.500000000E0,1.310000038E1
6.228148920E2,1.111480333E1,7.735444000E1,2.946888695E2,3.888211727E0,1.818500061E2,1.500000000E0,1.300000000E1
6.238223419E2,1.111477500E1,7.735444333E1,2.941889685E2,2.991050720E0,1.766999969E2,1.500000000E0,1.330000019E1
6.248169461E2,1.111475000E1,7.735444500E1,2.939890556E2,2.221541166E0,1.763800049E2,1.600000024E0,1.339999962E1
6.258171332E2,1.111472667E1,7.735444833E1,2.938891373E2,2.708982944E0,1.823200073E2,1.700000048E0,1.330000019E1
6.268190470E2,1.111469167E1,7.735445000E1,2.935892592E2,4.154323101E0,1.838300018E2,1.700000048E0,1.260000038E1
6.278192477E2,1.111464500E1,7.735444833E1,2.934894212E2,5.956365585E0,1.831399994E2,1.700000048E0,1.280000019E1
6.288153250E2,1.111459000E1,7.735443500E1,2.931896104E2,6.258507729E0,1.908500061E2,1.799999952E0,1.339999962E1
6.298166170E2,1.111453667E1,7.735442333E1,2.939897941E2,6.265198708E0,1.885399933E2,1.700000048E0,1.330000019E1
6.308212293E2,1.111449167E1,7.735441833E1,2.939899498E2,4.524922848E0,1.820500031E2,1.700000048E0,1.300000000E1
6.318155237E2,1.111446333E1,7.735441000E1,2.946900471E2,3.000830650E0,1.843399963E2,1.700000048E0,1.310000038E1
6.328186640E2,1.111443000E1,7.735440500E1,2.944901622E2,4.219178200E0,1.869700012E2,1.799999952E0,1.310000038E1
6.338217234E2,1.111438833E1,7.735440000E1,2.943903064E2,5.053028107E0,1.860500031E2,1.700000048E0,1.289999962E1
6.348163622E2,1.111434500E1,7.735440167E1,2.939904573E2,4.699928761E0,1.830599976E2,1.700000048E0,1.280000019E1
6.358157437E2,1.111430667E1,7.735439667E1,2.936905898E2,4.228443146E0,1.829700012E2,1.700000048E0,1.269999981E1
6.368182507E2,1.111425667E1,7.735439333E1,2.934907631E2,6.055191994E0,1.856600037E2,1.700000048E0,1.280000019E1
6.378163982E2,1.111419333E1,7.735439000E1,2.933909828E2,7.204566956E0,1.847299957E2,1.700000048E0,1.289999962E1
6.388154108E2,1.111412500E1,7.735438000E1,2.931912189E2,7.583402634E0,1.853999939E2,1.700000048E0,1.269999981E1
6.398202108E2,1.111406000E1,7.735437500E1,2.929914442E2,6.847864628E0,1.827799988E2,1.799999952E0,1.310000038E1
6.408142791E2,1.111400333E1,7.735437833E1,2.927916417E2,5.619222641E0,1.785299988E2,1.799999952E0,1.310000038E1
6.418195976E2,1.111396167E1,7.735438333E1,2.925917873E2,4.030274868E0,1.745700073E2,1.700000048E0,1.319999981E1
6.428233270E2,1.111392833E1,7.735438500E1,2.923919034E2,4.523378849E0,1.799100037E2,1.700000048E0,1.269999981E1
6.438135120E2,1.111388333E1,7.735438000E1,2.919920591E2,5.801949024E0,1.863200073E2,1.700000048E0,1.269999981E1
6.448169462E2,1.111382167E1,7.735437000E1,2.919922721E2,7.407367706E0,1.899700012E2,1.700000048E0,1.239999962E1
6.458221511E2,1.111375000E1,7.735436000E1,2.918925198E2,7.769217014E0,1.877200012E2,1.700000048E0,1.250000000E1
6.468190510E2,1.111368667E1,7.735435500E1,2.917927392E2,6.228653431E0,1.842599945E2,1.700000048E0,1.230000019E1
6.478173890E2,1.111364500E1,7.735434667E1,2.915928828E2,4.396242619E0,1.873699951E2,1.700000048E0,1.219999981E1
6.488167083E2,1.111360500E1,7.735434333E1,2.917930214E2,4.788975716E0,1.863800049E2,1.600000024E0,1.219999981E1
6.498105557E2,1.111355500E1,7.735434333E1,2.919931953E2,6.258507729E0,1.822899933E2,1.600000024E0,1.219999981E1
