"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.634243800E2,2.226000071E0,8.466000557E0,-1.213950038E0
1.634268235E2,3.265050173E0,8.161950111E0,-2.914050102E0
1.634292672E2,3.090000153E0,8.008950233E0,-4.288949966E0
1.634317108E2,2.382000208E0,8.377950668E0,-4.437000275E0
1.634341545E2,3.009000063E0,8.380050659E0,-3.430950165E0
1.634365979E2,2.484000206E0,8.827950478E0,-2.163000107E0
1.634390416E2,2.226000071E0,8.848950386E0,-1.162050009E0
1.634414853E2,2.427000046E0,8.683950424E0,-1.356000066E0
1.634439289E2,3.649950266E0,8.301000595E0,-3.355050087E0
1.634463726E2,4.555950165E0,8.085000038E0,-5.764050484E0
1.634488161E2,3.466050148E0,8.404050827E0,-6.514950275E0
1.634512598E2,2.781000137E0,8.254950523E0,-5.128950119E0
1.634537034E2,3.001950026E0,8.217000008E0,-2.529000044E0
1.634561471E2,3.190950155E0,8.758049965E0,-5.970000029E-1
1.634585906E2,2.853000164E0,9.448050499E0,-7.360500097E-1
1.634610343E2,2.788950205E0,9.781050682E0,-2.064000130E0
1.634634780E2,2.917950153E0,9.823950768E0,-3.997050285E0
1.634659216E2,2.428950071E0,9.864000320E0,-5.052000046E0
1.634683653E2,1.998000145E0,9.582000732E0,-4.593000412E0
1.634708090E2,1.201050043E0,8.695950508E0,-2.538000107E0
1.634732524E2,1.192050099E0,8.104949951E0,3.960000277E-1
1.634756961E2,2.539950132E0,7.759950161E0,1.606950045E0
1.634781397E2,3.673950195E0,7.698000431E0,-5.805000290E-2
1.634805834E2,4.807050228E0,7.686000347E0,-4.092000008E0
1.634830269E2,4.507950306E0,8.233950615E0,-7.483050346E0
1.634854706E2,3.753000259E0,8.967000008E0,-8.224950790E0
1.634879142E2,2.905950069E0,9.426000595E0,-6.183000088E0
1.634903579E2,2.122950077E0,9.440999985E0,-2.977050066E0
1.634928013E2,1.894950032E0,9.472050667E0,-3.840000033E-1
1.634952450E2,2.178000212E0,8.836950302E0,-8.895000070E-2
1.634976887E2,3.990000248E0,8.092950821E0,-1.987950087E0
1.635001323E2,4.366050243E0,7.717050552E0,-4.360050201E0
1.635025758E2,3.175950050E0,7.698000431E0,-5.497950077E0
1.635050195E2,2.884050131E0,8.227050781E0,-4.309950352E0
1.635074632E2,2.626050234E0,8.694000244E0,-2.692050219E0
1.635099069E2,1.620000124E0,9.204000473E0,-8.479500413E-1
1.635123505E2,1.879050136E0,8.722050667E0,-1.192950010E0
1.635147942E2,3.418050051E0,7.980000496E0,-2.938050032E0
1.635172376E2,4.764000416E0,8.143050194E0,-5.136000156E0
1.635196813E2,3.769950151E0,8.052000046E0,-6.088950157E0
1.635221249E2,3.511950254E0,7.864950180E0,-5.461950302E0
1.635245686E2,3.214950085E0,8.526000023E0,-3.336000204E0
1.635270123E2,3.112050056E0,8.718000412E0,-1.648050070E0
1.635294558E2,2.743050098E0,9.088950157E0,-1.648050070E0
1.635318995E2,1.756950140E0,9.226950645E0,-2.959950209E0
1.635343431E2,2.002950191E0,9.448050499E0,-4.504050255E0
1.635367868E2,2.259000063E0,9.285000801E0,-5.043000221E0
1.635392302E2,2.367000103E0,8.928000450E0,-4.341000080E0
1.635416739E2,1.399950027E0,8.770050049E0,-2.419050217E0
1.635441175E2,1.165050030E0,8.703000069E0,-6.229500175E-1
1.635465612E2,1.564950109E0,8.269950867E0,-3.259500265E-1
1.635490047E2,2.343000174E0,8.088000298E0,-2.092950106E0
1.635514484E2,3.535950184E0,7.896000385E0,-4.786950111E0
1.635538920E2,3.793950081E0,7.993950367E0,-6.786000252E0
1.635563357E2,3.571050167E0,8.629050255E0,-7.188000202E0
1.635587794E2,3.694050074E0,9.034049988E0,-6.096000195E0
1.635612229E2,2.848050117E0,9.382950783E0,-5.007000446E0
1.635636665E2,2.427000046E0,9.757050514E0,-3.795000076E0
1.635661102E2,1.888050079E0,9.694050789E0,-2.998050213E0
1.635685539E2,2.263950109E0,9.340050697E0,-3.226050138E0
1.635709975E2,3.078000069E0,8.617050171E0,-4.357950211E0
1.635734410E2,3.124050140E0,8.266950607E0,-4.959000111E0
1.635758847E2,2.817000151E0,8.101950645E0,-4.873050213E0
1.635783283E2,2.755050182E0,8.428050041E0,-3.853050232E0
1.635807720E2,2.602050066E0,8.904000282E0,-3.247050047E0
1.635832155E2,2.566050053E0,9.115050316E0,-3.247050047E0
1.635856591E2,2.455950022E0,8.822999954E0,-4.167000294E0
1.635881028E2,2.463000059E0,8.887950897E0,-5.151000023E0
1.635905465E2,3.897000074E0,8.830050468E0,-5.653050423E0
1.635929901E2,3.175950050E0,8.595000267E0,-5.124000072E0
1.635954336E2,3.270000219E0,8.892000198E0,-3.901050091E0
1.635978773E2,2.793000221E0,9.169950485E0,-2.388000011E0
1.636003209E2,2.238000154E0,9.559950829E0,-2.650950193E0
1.636027646E2,2.098950148E0,9.951000214E0,-2.662950039E0
1.636052080E2,1.225050092E0,1.016400051E1,-3.160950184E0
1.636076517E2,1.624950051E0,9.876000404E0,-3.058050156E0
1.636100954E2,2.484000206E0,9.453000069E0,-3.051000118E0
1.636125391E2,2.500950098E0,9.486000061E0,-2.905050039E0
1.636149827E2,2.395950079E0,9.064949989E0,-2.457000017E0
1.636174264E2,1.717950106E0,8.698050499E0,-2.016000032E0
1.636198699E2,1.807050109E0,8.509050369E0,-1.036949992E0
1.636223136E2,2.392950058E0,8.524050713E0,-1.018050075E0
1.636247572E2,2.803050041E0,8.743950844E0,-2.397000074E0
1.636272009E2,3.325050116E0,8.619000435E0,-3.817050219E0
1.636296444E2,4.041000366E0,8.887950897E0,-4.380000114E0
1.636320880E2,3.706050158E0,9.220050812E0,-4.662000179E0
1.636345317E2,3.270000219E0,9.376049995E0,-4.228950024E0
1.636369754E2,2.968050241E0,9.073950768E0,-2.661000013E0
1.636394188E2,2.851050138E0,8.785050392E0,-1.135050058E0
1.636418625E2,3.801000118E0,8.071050644E0,-5.419500470E-1
1.636443061E2,4.918950081E0,7.638000488E0,-1.498950124E0
1.636467498E2,5.134950161E0,7.234950542E0,-3.115050077E0
1.636491933E2,4.351950169E0,7.563000202E0,-3.766950130E0
1.636516370E2,4.315950394E0,7.944000244E0,-3.499050140E0
1.636540806E2,3.274950266E0,8.539950371E0,-2.323050022E0
1.636565243E2,2.355000019E0,8.787000656E0,-1.324950099E0
1.636589680E2,2.674050093E0,8.670000076E0,-1.309950113E0
1.636614117E2,4.582050323E0,8.266950607E0,-2.737050056E0
1.636638551E2,3.811050177E0,8.389050484E0,-4.300950050E0
1.636662988E2,3.709950209E0,8.671950340E0,-4.438950062E0
1.636687424E2,3.397050142E0,8.557050705E0,-3.561000109E0
1.636711861E2,3.214950085E0,8.842050552E0,-1.767000079E0
1.636736298E2,3.346050262E0,9.096000671E0,-4.339500070E-1
1.636760733E2,2.805000067E0,9.193950653E0,-7.159500122E-1
1.636785170E2,3.097050190E0,8.976000786E0,-1.734000087E0
1.636809606E2,3.697950125E0,8.808000565E0,-2.967000246E0
1.636834043E2,4.093050003E0,8.800950050E0,-3.190050125E0
1.636858478E2,3.600000143E0,8.526000023E0,-2.803950071E0
1.636882914E2,2.347950220E0,8.416049957E0,-1.557000041E0
1.636907351E2,2.239950180E0,8.275050163E0,9.195000678E-2
1.636931788E2,2.698050022E0,8.065950394E0,2.500500083E-1
1.636956222E2,3.976050138E0,7.599000454E0,-1.297950029E0
1.636980659E2,4.420950413E0,7.783950329E0,-3.871950150E0
1.637005096E2,4.230000019E0,8.329950333E0,-5.857050419E0
1.637029532E2,4.117050171E0,8.908950806E0,-5.752050400E0
1.637053967E2,3.366000175E0,9.394950867E0,-4.150050163E0
1.637078404E2,2.902950048E0,9.534000397E0,-2.128950119E0
1.637102840E2,2.740950108E0,9.345000267E0,-1.486950040E0
1.637127277E2,3.163950205E0,8.995050430E0,-2.095050097E0
1.637151714E2,4.251000404E0,8.308050156E0,-3.424050093E0
1.637176151E2,4.611000061E0,7.717050552E0,-4.678950310E0
1.637200585E2,3.861000299E0,8.041950226E0,-4.389000416E0
1.637225022E2,4.101000309E0,8.230950356E0,-2.826000214E0
1.637249459E2,3.813000202E0,8.626950264E0,-1.762950063E0
1.637273895E2,2.796000242E0,8.855999947E0,-1.984950066E0
1.637298330E2,2.743050098E0,8.820000648E0,-3.046050072E0
1.637322767E2,3.958950281E0,8.464050293E0,-4.356000423E0
1.637347204E2,4.374000072E0,8.392050743E0,-4.393949986E0
1.637371640E2,3.952050209E0,8.434950829E0,-4.168950081E0
1.637396077E2,3.442050219E0,8.883000374E0,-2.740050077E0
1.637420512E2,3.217050076E0,9.211050034E0,-1.762950063E0
1.637444949E2,2.836050034E0,9.603000641E0,-1.474950075E0
1.637469385E2,2.488950014E0,9.670050621E0,-1.995000124E0
1.637493822E2,2.245050192E0,9.880950928E0,-2.775000095E0
1.637518256E2,2.977950096E0,9.631950378E0,-2.787000179E0
1.637542693E2,3.817950249E0,9.057000160E0,-2.578950167E0
1.637567129E2,3.447000265E0,8.767950058E0,-2.494950056E0
1.637591566E2,2.524950027E0,8.266950607E0,-1.815000057E0
1.637616001E2,2.389050007E0,7.855950356E0,-8.100000620E-1
1.637640438E2,2.719050169E0,7.935000420E0,-4.429500103E-1
1.637664874E2,4.014000416E0,7.848000526E0,-1.198050022E0
1.637689311E2,4.783050060E0,7.960950375E0,-3.357000113E0
1.637713746E2,4.801950455E0,8.313000679E0,-5.187000275E0
1.637738185E2,4.632000446E0,8.800950050E0,-5.854950428E0
1.637762619E2,3.832050085E0,9.208050728E0,-5.254050255E0
1.637787056E2,3.322050095E0,8.775000572E0,-3.445950270E0
1.637811493E2,2.890950203E0,8.446949959E0,-1.545000076E0
1.637835929E2,3.646050215E0,7.872000217E0,-2.730000019E-1
1.637860364E2,5.010000229E0,7.264050484E0,-1.261950016E0
1.637884801E2,5.572950363E0,6.939000130E0,-3.408000231E0
1.637909237E2,4.681950092E0,7.221000195E0,-4.878000259E0
1.637933674E2,4.411950111E0,7.516050339E0,-4.807950020E0
1.637958111E2,3.652950287E0,8.088000298E0,-3.190050125E0
1.637982546E2,2.619000196E0,8.386950493E0,-1.642950058E0
1.638006982E2,3.030000210E0,8.008950233E0,-7.570500374E-1
1.638031419E2,4.555950165E0,7.513050556E0,-2.020950079E0
1.638055856E2,5.259000301E0,7.333950520E0,-4.087950230E0
1.638080290E2,4.776000023E0,7.695000172E0,-5.469000340E0
1.638104727E2,4.504950047E0,7.930050373E0,-4.827000141E0
1.638129163E2,3.787050247E0,8.562000275E0,-2.725050211E0
1.638153600E2,3.325050116E0,9.229950905E0,-3.400500119E-1
1.638178035E2,2.908050060E0,9.241950035E0,-1.920000017E-1
1.638202472E2,2.784000158E0,9.508050919E0,-1.441950083E0
1.638226908E2,3.556950092E0,8.986050606E0,-2.773050070E0
1.638251345E2,4.134000301E0,8.722050667E0,-3.297000170E0
1.638275780E2,4.114950180E0,8.326950073E0,-3.163050175E0
1.638300216E2,3.670050144E0,7.959000587E0,-2.244000196E0
1.638324653E2,2.962950230E0,8.026050568E0,-5.940000415E-1
1.638349090E2,2.856000185E0,8.176050186E0,3.499500155E-1
1.638373526E2,3.828000069E0,8.184000015E0,-3.910500109E-1
1.638397963E2,4.516950130E0,8.041950226E0,-2.695950031E0
1.638422398E2,4.900050163E0,8.389050484E0,-4.878000259E0
1.638446835E2,4.596000195E0,8.635950089E0,-6.072000504E0
1.638471271E2,4.261050224E0,9.187050819E0,-5.170050144E0
1.638495708E2,4.354050159E0,9.040950775E0,-3.751950264E0
1.638520143E2,3.732000113E0,9.073950768E0,-2.371050119E0
1.638544579E2,3.576000214E0,8.989950180E0,-1.492050052E0
1.638569016E2,3.981000185E0,8.725049973E0,-1.839000106E0
1.638593452E2,5.050950050E0,8.014050484E0,-3.060000181E0
1.638617889E2,4.690050125E0,7.882050514E0,-4.267050266E0
1.638642324E2,4.483950138E0,8.041950226E0,-3.859950066E0
1.638666761E2,5.173050404E0,7.924950600E0,-3.087000132E0
1.638691197E2,4.359000206E0,8.381999969E0,-2.548050165E0
1.638715634E2,3.801000118E0,8.482950211E0,-2.257950068E0
1.638740069E2,4.132050037E0,8.212050438E0,-2.827950239E0
1.638764505E2,4.462050438E0,8.260050774E0,-3.451050282E0
1.638788942E2,5.314950466E0,8.257950783E0,-3.657000065E0
1.638813379E2,4.255949974E0,8.509050369E0,-3.898050070E0
1.638837813E2,4.657950401E0,8.410950661E0,-3.103050232E0
1.638862250E2,4.146000385E0,8.677050591E0,-2.377950191E0
1.638886687E2,3.804000139E0,9.172050476E0,-1.711950064E0
1.638911123E2,3.664950132E0,9.216000557E0,-1.810950041E0
1.638935560E2,2.986950159E0,9.769050598E0,-1.672050118E0
1.638959997E2,3.679050207E0,9.414000511E0,-2.080950022E0
1.638984432E2,3.631050110E0,9.409049988E0,-2.944950104E0
1.639008868E2,3.664950132E0,8.686050415E0,-3.232950211E0
1.639033305E2,3.162000179E0,8.104949951E0,-2.395050049E0
1.639057742E2,2.544000149E0,7.819950581E0,-6.370500326E-1
1.639082176E2,3.627000093E0,7.293000221E0,1.570500135E-1
1.639106613E2,5.370000362E0,7.209000111E0,-4.939500093E-1
1.639131049E2,5.587050438E0,7.108950138E0,-3.345000267E0
1.639155486E2,5.331000328E0,7.705050468E0,-5.028000355E0
1.639179921E2,4.632000446E0,8.305950165E0,-5.863950253E0
1.639204358E2,4.924050331E0,8.690999985E0,-4.305000305E0
1.639228794E2,3.394050121E0,8.832000732E0,-2.416050196E0
1.639253231E2,2.817000151E0,8.824950218E0,1.300500035E-1
1.639277668E2,3.793950081E0,8.670000076E0,5.470499992E-1
1.639302102E2,5.455950260E0,7.518000126E0,-1.557000041E0
1.639326539E2,5.865000248E0,7.168050289E0,-4.047000408E0
1.639350976E2,4.785000324E0,7.372050285E0,-5.139000416E0
1.639375413E2,5.467950344E0,7.372050285E0,-4.308000088E0
1.639399847E2,4.120050430E0,7.984950542E0,-2.854050159E0
1.639424284E2,3.460950136E0,7.714050293E0,-1.327050090E0
1.639448720E2,4.114950180E0,7.233000278E0,-3.169500232E-1
1.639473157E2,5.824050426E0,6.982050419E0,-1.272000074E0
1.639497594E2,6.502050400E0,6.850050449E0,-3.541950226E0
1.639522029E2,4.611000061E0,7.804950237E0,-5.032950401E0
1.639546466E2,4.800000191E0,7.627950191E0,-4.648050308E0
1.639570902E2,4.845000267E0,8.348999977E0,-2.397000074E0
1.639595339E2,4.492950439E0,8.962050438E0,-4.219500124E-1
1.639619776E2,3.226950169E0,9.679950714E0,1.450500041E-1
1.639644210E2,2.491950035E0,9.754050255E0,-1.012950063E0
1.639668647E2,3.112050056E0,9.346950531E0,-2.052000046E0
1.639693083E2,3.253050089E0,8.647950172E0,-2.103000164E0
1.639717520E2,2.856000185E0,7.695000172E0,-1.015950084E0
1.639741955E2,2.314050198E0,6.952950478E0,4.440000355E-1
1.639766392E2,2.950950146E0,6.550950527E0,1.183950067E0
1.639790828E2,4.696950436E0,6.784950256E0,5.680500269E-1
1.639815265E2,5.944050312E0,7.020000458E0,-1.317000031E0
1.639839702E2,6.358050346E0,7.195050240E0,-3.739950180E0
1.639864136E2,4.503000259E0,8.265000343E0,-5.064000130E0
1.639888573E2,3.346050262E0,9.238950729E0,-4.489950180E0
1.639913009E2,2.592000008E0,9.523950577E0,-2.518950224E0
1.639937446E2,2.419950008E0,8.998050690E0,-3.930000067E-1
1.639961881E2,3.222000122E0,8.136000633E0,3.220500052E-1
1.639986318E2,4.692000389E0,7.480050564E0,-6.280500293E-1
1.640010754E2,5.398050308E0,6.867000103E0,-2.995950222E0
1.640035191E2,5.221050262E0,7.285950184E0,-3.894000292E0
1.640059626E2,5.317050457E0,7.875000477E0,-3.823950291E0
1.640084062E2,4.588950157E0,8.629050255E0,-3.520050049E0
1.640108499E2,3.004050255E0,8.332050323E0,-2.368050098E0
1.640132936E2,2.377050161E0,7.992000580E0,-3.000000026E-3
1.640157372E2,4.915050030E0,7.378950119E0,4.560000300E-1
1.640181807E2,6.423000336E0,6.766050339E0,-1.710000038E0
1.640206244E2,6.592950344E0,6.757050514E0,-3.988950253E0
1.640230680E2,6.823050499E0,7.369950294E0,-5.127000332E0
1.640255117E2,6.511950493E0,8.437050819E0,-5.074050426E0
1.640279554E2,5.155950069E0,1.004895020E1,-3.319050074E0
1.640303989E2,3.294000149E0,1.054200077E1,-1.782000065E0
1.640328426E2,1.314000010E0,1.019505024E1,-3.379500210E-1
1.640352862E2,3.940500319E-1,9.778050423E0,1.500000119E0
1.640377299E2,1.309500039E-1,8.029950142E0,2.260950089E0
1.640401733E2,7.489500642E-1,6.388050079E0,2.880000174E-1
1.640426170E2,2.793000221E0,5.701050282E0,1.159950018E0
1.640450607E2,5.379000187E0,5.455950260E0,7.170000076E-1
1.640475043E2,7.639050484E0,5.515950203E0,-2.815950155E0
1.640499480E2,8.010000229E0,7.171050549E0,-5.433000088E0
1.640523915E2,4.606050014E0,8.904000282E0,-5.437950134E0
1.640548352E2,2.796000242E0,9.912000656E0,-4.078050137E0
1.640572788E2,2.572950125E0,9.948000908E0,-3.034050226E0
1.640597225E2,4.246950150E0,8.758049965E0,-3.343050241E0
1.640621659E2,4.927050114E0,6.565050125E0,-3.778950214E0
1.640646096E2,5.496000290E0,5.485050201E0,-4.249950409E0
1.640670533E2,6.511950493E0,5.167050362E0,-4.019999981E0
1.640694969E2,6.222000122E0,5.080950260E0,-4.365000248E0
1.640719406E2,4.180050373E0,5.823000431E0,-2.026050091E0
1.640743841E2,2.650050163E0,8.125950813E0,1.114050031E0
1.640768278E2,5.419950485E0,8.002050400E0,5.010000467E-1
1.640792714E2,5.719050407E0,9.072000504E0,-3.271050215E0
1.640817151E2,4.627050400E0,9.448050499E0,-6.034050465E0
1.640841585E2,6.970950127E0,9.819000244E0,-8.055000305E0
1.640866022E2,8.773950577E0,9.595950127E0,-8.164950371E0
1.640890459E2,6.093000412E0,1.038195038E1,-6.123000145E0
1.640914896E2,4.582050323E0,9.883950233E0,-4.234050274E0
1.640939330E2,2.049000025E0,8.542950630E0,-1.189950109E0
1.640963767E2,9.900000691E-1,7.288050175E0,3.865050077E0
1.640988203E2,2.104050159E0,5.964000225E0,2.800050020E0
1.641012640E2,4.267950058E0,6.412050247E0,1.210050106E0
1.641037077E2,4.809000015E0,7.137000561E0,1.603050113E0
1.641061514E2,5.235000134E0,6.796950340E0,-7.669500113E-1
1.641085949E2,3.978000164E0,8.734050751E0,-5.436000347E0
1.641110386E2,2.619000196E0,9.963000298E0,-6.118050098E0
1.641134822E2,2.856000185E0,1.180605030E1,-4.248000145E0
1.641159259E2,3.097050190E0,1.110195065E1,-2.899950027E0
1.641183693E2,4.624950409E0,1.051800060E1,-3.144000053E0
1.641208130E2,6.595050335E0,7.638000488E0,-4.972950459E0
1.641232566E2,7.591050148E0,6.718050480E0,-6.946050167E0
1.641257003E2,5.515950203E0,4.719000340E0,-8.421000481E0
1.641281438E2,3.387000084E0,3.175050259E0,-4.339050293E0
1.641305875E2,2.527950048E0,4.057950020E0,1.392000079E0
1.641330312E2,5.872050285E0,6.330000401E0,2.295000076E0
1.641354748E2,7.831050396E0,6.108000278E0,-1.068000078E0
1.641379185E2,5.764950275E0,8.545050621E0,-3.481950283E0
1.641403619E2,4.630050182E0,9.598950386E0,-6.019950390E0
1.641428056E2,5.305050373E0,1.117605019E1,-8.008950233E0
1.641452492E2,4.732950211E0,1.097505093E1,-8.488050461E0
1.641476930E2,1.024049997E0,1.003695011E1,-6.031950474E0
1.641501364E2,-2.340000123E-1,6.844950199E0,-1.581000090E0
1.641525801E2,1.575000048E0,5.083050251E0,3.777000189E0
1.641550237E2,5.403000355E0,4.750050068E0,2.572050095E0
1.641574674E2,8.179950714E0,3.153000116E0,-9.679500461E-1
1.641599109E2,8.182950020E0,2.607000113E0,-4.630950451E0
1.641623546E2,5.146950245E0,6.955050468E0,-4.870050430E0
1.641647982E2,3.556950092E0,8.689050674E0,-3.799950123E0
1.641672419E2,2.982000113E0,1.021395016E1,-5.940000415E-1
1.641696853E2,2.391000032E0,1.188300037E1,-9.750000238E-1
1.641721290E2,1.330050111E0,1.162695026E1,-1.672050118E0
1.641745727E2,4.977000237E0,8.926050186E0,-4.936950207E0
1.641770163E2,7.120050430E0,5.679000378E0,-8.389950752E0
1.641794600E2,4.387950420E0,3.322950125E0,-7.629000187E0
1.641819037E2,3.124050140E0,2.983050108E0,-3.180000067E0
1.641843472E2,6.367950439E0,4.756950378E0,-2.895000204E-2
1.641867909E2,7.441050529E0,5.476050377E0,-6.900000572E-1
1.641892345E2,5.707050323E0,8.278950691E0,-1.672050118E0
1.641916782E2,4.918950081E0,9.340050697E0,-3.130050182E0
1.641941216E2,5.523000240E0,1.117200089E1,-6.997050285E0
1.641965653E2,3.937950134E0,1.189005089E1,-8.002050400E0
1.641990090E2,1.198950052E0,1.122000027E1,-6.265950203E0
1.642014526E2,-5.670000315E-1,8.410950661E0,-1.882050037E0
1.642038963E2,-3.490500152E-1,6.771000385E0,3.958950281E0
1.642063398E2,2.829000235E0,6.546000481E0,2.758950233E0
1.642087835E2,7.824000359E0,4.927050114E0,-9.769500494E-1
1.642112271E2,8.298000336E0,2.617050171E0,-5.923950195E0
1.642136708E2,6.054000378E0,5.646000385E0,-5.221950054E0
1.642161142E2,4.089000225E0,8.466000557E0,-3.522000074E0
1.642185579E2,3.876000166E0,1.008000088E1,-1.219050050E0
1.642210015E2,3.945000172E0,1.121205044E1,-2.455050230E0
1.642234452E2,3.696000099E0,1.030500031E1,-2.887950182E0
1.642258889E2,6.382050514E0,7.980000496E0,-5.131050110E0
1.642283324E2,5.487000465E0,5.382000446E0,-6.702000141E0
1.642307760E2,3.679050207E0,4.261950016E0,-4.899000168E0
1.642332197E2,5.635050297E0,4.077000141E0,-2.191050053E0
1.642356634E2,8.248050690E0,4.558950424E0,-2.995950222E0
1.642381068E2,7.410000324E0,5.526000500E0,-3.087000132E0
1.642405505E2,5.167950153E0,8.995050430E0,-2.875950098E0
1.642429942E2,5.338050365E0,9.037950516E0,-4.201950073E0
1.642454379E2,4.939050198E0,1.113300037E1,-6.235050201E0
1.642478813E2,2.323950052E0,1.091505051E1,-5.871000290E0
1.642503250E2,1.120500043E-1,9.484050751E0,-3.214050055E0
1.642527686E2,1.069500074E-1,6.369000435E0,1.485000014E0
1.642552123E2,2.889000177E0,6.129000187E0,3.160950184E0
1.642576558E2,7.884000301E0,5.968950272E0,-1.597050071E0
1.642600997E2,9.058950424E0,2.959050179E0,-5.979000092E0
1.642625432E2,5.631000042E0,6.189000130E0,-7.003950119E0
1.642649869E2,3.166950226E0,8.779950142E0,-4.786950111E0
1.642674305E2,3.412950277E0,1.063995075E1,-1.935000062E0
1.642698742E2,3.018000126E0,1.126500034E1,-9.580500722E-1
1.642723176E2,3.370050192E0,1.063995075E1,-2.275050163E0
1.642747613E2,5.542050362E0,8.109000206E0,-4.594950199E0
1.642772049E2,4.657950401E0,5.694000244E0,-6.550950527E0
1.642796486E2,3.877950191E0,3.619950056E0,-3.757050276E0
1.642820921E2,6.508950233E0,4.063050270E0,-2.277000189E0
1.642845358E2,8.680950165E0,5.317950249E0,-2.677050114E0
1.642869795E2,6.804000378E0,7.003050327E0,-3.163050175E0
1.642894231E2,5.484000206E0,9.286950111E0,-4.075950146E0
1.642918668E2,7.096050262E0,1.033095074E1,-6.942000389E0
1.642943103E2,5.422050476E0,1.157400036E1,-8.905050278E0
1.642967539E2,1.639050126E0,1.149495029E1,-7.585950375E0
1.642991976E2,-8.350500464E-1,8.229000092E0,-2.578950167E0
1.643016412E2,-7.230000496E-1,5.370000362E0,3.235950232E0
1.643040847E2,1.969950080E0,6.454950333E0,4.093050003E0
1.643065284E2,7.359000206E0,5.779950142E0,9.180000424E-1
1.643089720E2,9.025950432E0,2.509050131E0,-4.861050129E0
1.643114157E2,7.126950264E0,4.678050041E0,-6.039000511E0
1.643138592E2,4.552950382E0,8.728950500E0,-4.480050087E0
1.643163029E2,4.551000118E0,1.177005100E1,-2.622000217E0
1.643187465E2,2.632950068E0,1.221300030E1,-2.385000229E0
1.643211902E2,2.773950100E0,1.211700058E1,-2.917050123E0
1.643236339E2,4.467000008E0,8.131050110E0,-5.554950237E0
1.643260773E2,3.502050161E0,5.167050362E0,-4.818000317E0
1.643285210E2,4.783050060E0,3.199050188E0,-2.871000051E0
1.643309647E2,8.367000580E0,3.733050108E0,-3.408000231E0
1.643334083E2,9.459000587E0,3.928950071E0,-5.469000340E0
1.643358518E2,6.970950127E0,7.000950336E0,-4.417950153E0
1.643382955E2,6.399000168E0,9.541050911E0,-3.738000154E0
1.643407391E2,6.765000343E0,1.021395016E1,-6.523050308E0
1.643431828E2,3.054000139E0,1.130295086E1,-6.022050381E0
1.643456263E2,2.050500065E-1,1.075995064E1,-2.692050219E0
1.643480700E2,-9.600000381E-1,8.706000328E0,1.636050105E0
1.643505137E2,-1.666050076E0,5.689050198E0,4.291050434E0
1.643529574E2,3.684000254E0,5.980950356E0,1.468950033E0
1.643554010E2,9.073950768E0,4.374000072E0,-5.722950459E0
1.643578447E2,8.680950165E0,3.249000072E0,-7.602000237E0
1.643602882E2,6.145050526E0,6.651000500E0,-5.929050446E0
1.643627318E2,4.572000027E0,1.092705059E1,-2.461950064E0
1.643651755E2,3.603000164E0,1.245495033E1,-4.480500221E-1
1.643676191E2,3.142950058E0,1.266600037E1,-2.328000069E0
1.643700626E2,3.622050285E0,9.814050674E0,-4.810950279E0
1.643725063E2,2.644950151E0,6.346950531E0,-4.779000282E0
1.643749499E2,4.378050327E0,3.570000172E0,-3.136950254E0
1.643773936E2,8.286000252E0,3.916950226E0,-3.405000210E0
1.643798371E2,9.801000595E0,3.783000231E0,-6.379050255E0
1.643822808E2,7.105050564E0,5.617050171E0,-5.164950371E0
1.643847244E2,6.295950413E0,8.854050636E0,-3.265950203E0
1.643871681E2,7.704000473E0,9.747000694E0,-5.064000130E0
1.643896118E2,3.931050301E0,1.140195084E1,-5.139000416E0
1.643920552E2,6.049500108E-1,1.110000038E1,-2.560050011E0
1.643944989E2,-6.870000362E-1,1.012995052E1,8.389500380E-1
1.643969425E2,-2.124000072E0,6.579000473E0,3.918000221E0
1.643993862E2,5.980500579E-1,6.024000168E0,1.560000062E0
1.644018297E2,8.191950798E0,5.353950024E0,-3.345000267E0
1.644042734E2,8.791049957E0,3.369000196E0,-6.967950344E0
1.644067170E2,7.171950340E0,5.752950191E0,-6.172950268E0
1.644091607E2,5.152050018E0,1.014900017E1,-3.324000120E0
1.644116044E2,3.892050266E0,1.173195076E1,-8.119500279E-1
1.644140479E2,3.307950258E0,1.253400040E1,-1.461000085E0
1.644164916E2,3.922950268E0,1.030305004E1,-4.272000313E0
1.644189352E2,2.311950207E0,6.832950115E0,-5.371050358E0
1.644213789E2,4.447950363E0,4.137000084E0,-3.606000185E0
1.644238223E2,8.343000412E0,4.159049988E0,-3.970050097E0
1.644262660E2,9.700950623E0,4.219050407E0,-5.538000107E0
1.644287097E2,6.342000484E0,6.283050060E0,-5.140950203E0
1.644311533E2,4.884000301E0,9.382950783E0,-2.818950176E0
1.644335968E2,7.000050545E0,1.064700031E1,-4.309950352E0
1.644360405E2,4.210950375E0,1.179900074E1,-6.228000164E0
1.644384842E2,4.039500058E-1,1.112595081E1,-3.537000179E0
1.644409278E2,-7.090500593E-1,9.594000816E0,-1.995000057E-2
1.644433715E2,-1.972950101E0,8.072999954E0,3.436950207E0
1.644458149E2,9.859500527E-1,6.474000454E0,1.597950101E0
1.644482586E2,7.608000278E0,6.127050400E0,-3.586950064E0
1.644507022E2,8.094000816E0,4.219050407E0,-6.127050400E0
