"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.011885566E2,2.550000191E1,-1.080000019E1,-1.801875114E1
1.012085597E2,2.484375191E1,-1.143750000E1,-1.861875153E1
1.012285697E2,2.452500153E1,-1.095000076E1,-1.830000114E1
1.012485618E2,2.445000076E1,-1.113750076E1,-1.839375114E1
1.012685628E2,2.493750191E1,-1.113750076E1,-1.873125076E1
1.012885594E2,2.475000191E1,-1.130625057E1,-1.914375114E1
1.013085756E2,2.570625114E1,-1.134375000E1,-1.698750114E1
1.013285618E2,2.482500076E1,-1.089375019E1,-1.923750114E1
1.013485574E2,2.473125076E1,-1.093125057E1,-1.871250153E1
1.013685502E2,2.493750191E1,-1.110000038E1,-1.935000038E1
1.013885521E2,2.521875191E1,-1.093125057E1,-1.905000114E1
1.014085489E2,2.570625114E1,-1.093125057E1,-1.916250038E1
1.014285438E2,2.538750076E1,-1.036875057E1,-1.841250038E1
1.014485471E2,2.540625191E1,-1.083750057E1,-1.884375000E1
1.014685458E2,2.531250191E1,-1.076250076E1,-1.852500153E1
1.014885525E2,2.559375191E1,-1.080000019E1,-1.790625000E1
1.015085535E2,2.570625114E1,-1.093125057E1,-1.916250038E1
1.015285507E2,2.521875191E1,-1.126875019E1,-1.800000000E1
1.015485454E2,2.535000038E1,-1.194375038E1,-1.852500153E1
1.015685470E2,2.503125191E1,-1.117500019E1,-1.800000000E1
1.015885445E2,2.493750191E1,-1.132500076E1,-1.861875153E1
1.016085499E2,2.535000038E1,-1.185000038E1,-1.852500153E1
1.016286068E2,2.523750114E1,-1.151250076E1,-1.905000114E1
1.016485903E2,2.533125114E1,-1.130625057E1,-1.914375114E1
1.016685826E2,2.581875038E1,-1.123125076E1,-1.906875038E1
1.016885718E2,2.581875038E1,-1.115625000E1,-1.884375000E1
1.017085590E2,2.568750191E1,-1.076250076E1,-1.854375076E1
1.017285559E2,2.658750153E1,-1.098750019E1,-1.867500114E1
1.017485506E2,2.621250153E1,-1.138125038E1,-1.835625076E1
1.017685213E2,2.610000038E1,-1.106250000E1,-1.875000000E1
1.017885278E2,2.610000038E1,-1.104375076E1,-1.906875038E1
1.018085300E2,2.600625038E1,-1.115625000E1,-1.886250114E1
1.018285394E2,2.572500038E1,-1.123125076E1,-1.895625114E1
1.018485659E2,2.611875153E1,-1.177500057E1,-1.856250000E1
1.018685710E2,2.619375038E1,-1.096875000E1,-1.875000000E1
1.018885702E2,2.593125153E1,-1.155000019E1,-1.886250114E1
1.019085646E2,2.572500038E1,-1.125000000E1,-1.875000000E1
1.019285559E2,2.604375076E1,-1.158750057E1,-2.000625038E1
1.019485548E2,2.630625153E1,-1.145625019E1,-1.906875038E1
1.019685517E2,2.640000153E1,-1.134375000E1,-1.929375076E1
1.019885561E2,2.668125153E1,-1.108125019E1,-1.867500114E1
1.020085557E2,2.658750153E1,-1.117500019E1,-1.876875114E1
1.020285513E2,2.688750076E1,-1.119375038E1,-1.858125114E1
1.020485554E2,2.718750191E1,-1.140000057E1,-1.869375038E1
1.020685548E2,2.758125114E1,-1.147500038E1,-1.921875000E1
1.020885515E2,2.746875191E1,-1.130625057E1,-1.869375038E1
1.021085544E2,2.698125076E1,-1.138125038E1,-1.878750038E1
1.021285528E2,2.775000191E1,-1.104375076E1,-1.818750000E1
1.021485475E2,2.737500191E1,-1.136250019E1,-1.931250000E1
1.021686074E2,2.716875076E1,-1.123125076E1,-1.826250076E1
1.021885931E2,2.720625114E1,-1.194375038E1,-1.942500114E1
1.022085763E2,2.720625114E1,-1.222500038E1,-1.807500076E1
1.022285698E2,2.739375114E1,-1.147500038E1,-1.910625076E1
1.022485607E2,2.760000038E1,-1.207500076E1,-1.912500000E1
1.022685608E2,2.769375038E1,-1.200000000E1,-1.880625153E1
1.022885574E2,2.786250114E1,-1.140000057E1,-1.912500000E1
1.023085187E2,2.863125038E1,-1.153125000E1,-1.726875114E1
1.023285285E2,2.746875191E1,-1.141875076E1,-1.848750114E1
1.023485334E2,2.795625114E1,-1.113750076E1,-1.860000038E1
1.023685338E2,2.784375191E1,-1.126875019E1,-1.798125076E1
1.023885759E2,2.823750114E1,-1.104375076E1,-1.861875153E1
1.024085708E2,2.805000114E1,-1.132500076E1,-1.860000038E1
1.024285614E2,2.806875038E1,-1.153125000E1,-1.861875153E1
1.024485608E2,2.784375191E1,-1.115625000E1,-1.798125076E1
1.024685562E2,2.844375038E1,-1.143750000E1,-1.861875153E1
1.024885588E2,2.846250153E1,-1.141875076E1,-1.893750000E1
1.025085467E2,2.827500153E1,-1.181250000E1,-1.893750000E1
1.025285554E2,2.806875038E1,-1.153125000E1,-1.871250153E1
1.025485584E2,2.848125076E1,-1.192500019E1,-1.873125076E1
1.025685566E2,2.806875038E1,-1.164375019E1,-1.850625038E1
1.025885511E2,2.827500153E1,-1.158750057E1,-1.935000038E1
1.026085656E2,2.855625153E1,-1.160625076E1,-1.925625038E1
1.026285617E2,2.865000153E1,-1.175625038E1,-1.831875038E1
1.026485540E2,2.872500038E1,-1.098750019E1,-1.800000000E1
1.026685552E2,2.891250038E1,-1.106250000E1,-1.852500153E1
1.026885523E2,2.891250038E1,-1.085625076E1,-1.863750076E1
1.027085456E2,2.881875038E1,-1.087500000E1,-1.831875038E1
1.027285482E2,2.889375114E1,-1.048125076E1,-1.841250038E1
1.027485465E2,2.900625038E1,-1.068750000E1,-1.831875038E1
1.027685523E2,2.831250191E1,-1.068750000E1,-1.798125076E1
1.027885528E2,2.910000038E1,-1.093125057E1,-1.760625076E1
1.028085492E2,2.840625191E1,-1.070625019E1,-1.756875038E1
1.028285539E2,2.853750038E1,-1.119375038E1,-1.779375076E1
1.028485322E2,2.812500191E1,-1.076250076E1,-1.809375000E1
1.028685326E2,2.805000114E1,-1.115625000E1,-1.818750000E1
1.028885406E2,2.833125114E1,-1.083750057E1,-1.871250153E1
1.029085433E2,2.812500191E1,-1.085625076E1,-1.818750000E1
1.029285865E2,2.823750114E1,-1.113750076E1,-1.871250153E1
1.029485822E2,2.754375076E1,-1.083750057E1,-1.816875076E1
1.029685731E2,2.805000114E1,-1.093125057E1,-1.871250153E1
1.029885724E2,2.775000191E1,-1.111875057E1,-1.860000038E1
1.030085674E2,2.756250191E1,-1.102500057E1,-1.860000038E1
1.030285578E2,2.726250076E1,-1.091250038E1,-1.869375038E1
1.030485593E2,2.775000191E1,-1.102500057E1,-1.848750114E1
1.030685126E2,2.754375076E1,-1.080000019E1,-1.901250076E1
1.030885168E2,2.763750076E1,-1.040625000E1,-1.890000153E1
1.031085285E2,2.722500038E1,-1.033125019E1,-1.846875000E1
1.031285344E2,2.683125114E1,-1.003125000E1,-1.803750038E1
1.031485580E2,2.673750114E1,-1.003125000E1,-1.824375153E1
1.031685498E2,2.730000114E1,-9.525000572E0,-1.858125114E1
1.031885498E2,2.671875191E1,-9.693750381E0,-1.865625000E1
1.032085570E2,2.688750076E1,-9.000000000E0,-1.886250114E1
1.032285583E2,2.688750076E1,-9.018750191E0,-1.856250000E1
1.032485536E2,2.698125076E1,-9.000000000E0,-1.897500038E1
1.032685473E2,2.688750076E1,-8.906250000E0,-1.886250114E1
1.032885491E2,2.671875191E1,-9.393750191E0,-1.897500038E1
1.033085468E2,2.660625076E1,-9.318750381E0,-1.824375153E1
1.033285520E2,2.595000076E1,-9.637500763E0,-1.946250153E1
1.033485521E2,2.565000153E1,-9.450000763E0,-1.905000114E1
1.033685483E2,2.536875153E1,-9.637500763E0,-1.903125000E1
1.033885425E2,2.529375076E1,-1.021875000E1,-1.925625038E1
1.034085440E2,2.490000153E1,-1.038750076E1,-1.944375038E1
1.034285412E2,2.456250191E1,-1.113750076E1,-2.017500114E1
1.034485464E2,2.437500191E1,-1.132500076E1,-2.006250000E1
1.034685468E2,2.398125076E1,-1.145625019E1,-1.953750038E1
1.034885430E2,2.426250076E1,-1.123125076E1,-1.995000076E1
1.035085468E2,2.340000153E1,-1.126875019E1,-2.055000114E1
1.035285458E2,2.407500076E1,-1.100625038E1,-2.025000000E1
1.035485524E2,2.321250153E1,-1.151250076E1,-1.961250114E1
1.035685529E2,2.358750153E1,-1.100625038E1,-2.013750076E1
1.035885497E2,2.326875114E1,-1.066875076E1,-2.055000114E1
1.036085104E2,2.375625038E1,-1.063125038E1,-1.993125153E1
1.036285202E2,2.356875038E1,-1.078125000E1,-2.075625038E1
1.036485244E2,2.364375114E1,-1.029375076E1,-2.034375000E1
1.036685354E2,2.343750000E1,-9.937500000E0,-1.981875038E1
1.036885630E2,2.422500038E1,-9.918750763E0,-2.045625114E1
1.037085573E2,2.364375114E1,-1.018125057E1,-2.086875153E1
1.037285594E2,2.390625000E1,-9.731250763E0,-2.013750076E1
1.037485563E2,2.381250000E1,-9.600000381E0,-2.066250038E1
1.037685607E2,2.439375114E1,-9.431250572E0,-2.056875038E1
1.037885583E2,2.418750191E1,-9.225000381E0,-2.045625114E1
1.038085539E2,2.383125114E1,-9.750000000E0,-2.137500000E1
1.038285571E2,2.362500000E1,-9.712500572E0,-2.013750076E1
1.038485555E2,2.371875000E1,-9.693750381E0,-2.075625038E1
1.038685501E2,2.347500038E1,-1.031250000E1,-2.169375038E1
1.038885532E2,2.334375000E1,-9.975000381E0,-2.075625038E1
1.039085519E2,2.321250153E1,-9.412500381E0,-2.000625038E1
1.039285477E2,2.313750076E1,-9.450000763E0,-2.105625153E1
1.039485505E2,2.300625038E1,-8.962500572E0,-2.103750038E1
1.039685490E2,2.323125076E1,-9.656250000E0,-2.115000153E1
1.039885549E2,2.323125076E1,-9.300000191E0,-2.199375153E1
1.040086231E2,2.263125038E1,-8.981250763E0,-2.227500153E1
1.040286042E2,2.311875153E1,-8.587500572E0,-2.229375076E1
1.040485942E2,2.272500038E1,-8.662500381E0,-2.248125076E1
1.040685813E2,2.251875114E1,-8.437500000E0,-2.289375114E1
1.040885671E2,2.263125038E1,-8.475000381E0,-2.415000153E1
1.041085632E2,2.235000038E1,-8.850000381E0,-2.257500076E1
1.041285569E2,2.193750000E1,-8.512500763E0,-2.298750114E1
1.041485272E2,2.158125114E1,-8.756250381E0,-2.379375076E1
1.041685330E2,2.137500000E1,-8.625000000E0,-2.411250114E1
1.041885348E2,2.071875000E1,-9.131250381E0,-2.368125153E1
1.042085330E2,2.081250000E1,-8.906250000E0,-2.420625114E1
1.042285731E2,2.036250114E1,-9.787500381E0,-2.418750191E1
1.042485669E2,2.015625000E1,-9.562500000E0,-2.439375114E1
1.042685680E2,1.966875076E1,-9.787500381E0,-2.375625038E1
1.042885645E2,1.929375076E1,-1.001250076E1,-2.488125038E1
1.043085576E2,1.936875153E1,-9.956250191E0,-2.250000000E1
1.043285577E2,1.833750153E1,-1.005000019E1,-2.518125153E1
1.043485554E2,1.815000153E1,-1.025625038E1,-2.495625114E1
1.043685061E2,1.736250114E1,-1.001250076E1,-2.535000038E1
1.043885186E2,1.678125000E1,-1.040625000E1,-2.512500191E1
1.044085261E2,1.698750114E1,-1.040625000E1,-2.514375114E1
1.044285284E2,1.640625000E1,-1.057500076E1,-2.553750038E1
1.044485384E2,1.620000076E1,-1.003125000E1,-2.625000191E1
1.044685420E2,1.591875076E1,-1.033125019E1,-2.604375076E1
1.044885514E2,1.591875076E1,-9.975000381E0,-2.718750191E1
1.045085545E2,1.545000076E1,-1.078125000E1,-2.655000114E1
1.045285527E2,1.503750038E1,-1.005000019E1,-2.705625153E1
1.045485567E2,1.526250076E1,-1.063125038E1,-2.737500191E1
1.045685570E2,1.498125076E1,-1.096875000E1,-2.664375114E1
1.045885524E2,1.438125038E1,-1.025625038E1,-2.838750076E1
1.046085560E2,1.410000038E1,-1.063125038E1,-2.859375191E1
1.046285547E2,1.400625038E1,-1.063125038E1,-2.827500153E1
1.046485493E2,1.344375038E1,-1.117500019E1,-2.887500191E1
1.046685527E2,1.342500019E1,-1.057500076E1,-2.919375038E1
1.046885299E2,1.316250038E1,-1.117500019E1,-2.876250076E1
1.047085294E2,1.314375019E1,-1.087500000E1,-2.896875191E1
1.047285369E2,1.297500038E1,-1.147500038E1,-2.855625153E1
1.047485392E2,1.276875019E1,-1.091250038E1,-2.958750153E1
1.047685937E2,1.237500095E1,-1.115625000E1,-2.885625076E1
1.047885868E2,1.239375019E1,-1.095000076E1,-3.061875153E1
1.048085755E2,1.151250076E1,-1.115625000E1,-2.986875153E1
1.048285728E2,1.141875076E1,-1.102500057E1,-3.058125114E1
1.048485661E2,1.173750019E1,-1.153125000E1,-3.048750114E1
1.048685551E2,1.113750076E1,-1.119375038E1,-3.099375153E1
1.048885557E2,1.065000057E1,-1.123125076E1,-2.983125114E1
1.049085087E2,1.044375038E1,-1.106250000E1,-3.108750153E1
1.049285123E2,1.016250038E1,-1.136250019E1,-3.086250114E1
1.049485238E2,9.393750191E0,-1.138125038E1,-3.187500191E1
1.049685298E2,8.943750381E0,-1.218750095E1,-3.146250153E1
1.049885537E2,8.662500381E0,-1.211250019E1,-3.238125229E1
1.050085567E2,8.081250191E0,-1.224375057E1,-3.153750038E1
1.050285543E2,7.500000477E0,-1.216875076E1,-3.245625305E1
1.050485593E2,6.825000286E0,-1.245000076E1,-3.255000305E1
1.050685588E2,6.918750286E0,-1.211250019E1,-3.316875076E1
1.050885528E2,6.150000095E0,-1.275000095E1,-3.221250153E1
1.051085453E2,5.475000381E0,-1.246875095E1,-3.301875305E1
1.051285463E2,4.875000000E0,-1.258125019E1,-3.249375153E1
1.051485430E2,4.593750000E0,-1.235625076E1,-3.300000000E1
1.051685479E2,3.825000048E0,-1.293750095E1,-3.277500153E1
1.051885478E2,3.225000143E0,-1.241250038E1,-3.285000229E1
1.052085439E2,3.112500191E0,-1.201875019E1,-3.273750305E1
1.052285494E2,2.437500000E0,-1.207500076E1,-3.313125229E1
1.052485482E2,2.137500048E0,-1.211250019E1,-3.240000153E1
1.052685543E2,1.537500024E0,-1.170000076E1,-3.226875305E1
1.052885552E2,7.875000238E-1,-1.256250095E1,-3.256875229E1
1.053086080E2,2.625000179E-1,-1.155000019E1,-3.266250229E1
1.053285993E2,0.000000000E0,-1.245000076E1,-3.213750076E1
1.053485865E2,-1.106250048E0,-1.171875000E1,-3.230625153E1
1.053685719E2,-1.556250095E0,-1.233750057E1,-3.178125191E1
1.053885671E2,-1.856250048E0,-1.241250038E1,-3.208125305E1
1.054085612E2,-2.531250000E0,-1.260000038E1,-3.174375153E1
1.054285628E2,-2.512500048E0,-1.299375057E1,-3.174375153E1
1.054485163E2,-3.206250191E0,-1.246875095E1,-3.193125153E1
1.054685205E2,-3.300000191E0,-1.256250095E1,-3.204375076E1
1.054885323E2,-4.031250000E0,-1.156875038E1,-3.170625114E1
1.055085384E2,-3.918750048E0,-1.205625057E1,-3.170625114E1
1.055285736E2,-4.425000191E0,-1.134375000E1,-3.198750114E1
1.055485629E2,-4.237500191E0,-1.136250019E1,-3.159375191E1
1.055685609E2,-5.343750000E0,-1.063125038E1,-3.185625076E1
1.055885549E2,-5.437500000E0,-1.070625019E1,-3.206250000E1
1.056085573E2,-6.018750191E0,-1.061250019E1,-3.183750153E1
1.056285536E2,-5.925000191E0,-1.053750038E1,-3.121875191E1
1.056485484E2,-6.637500286E0,-1.023750019E1,-3.108750153E1
1.056685514E2,-7.387500286E0,-1.083750057E1,-3.045000076E1
1.056885498E2,-8.175000191E0,-1.059375000E1,-3.093750191E1
1.057085446E2,-8.475000381E0,-1.048125076E1,-3.103125191E1
1.057285479E2,-8.962500572E0,-1.029375076E1,-3.060000038E1
1.057485471E2,-9.543750763E0,-1.068750000E1,-3.028125191E1
1.057685433E2,-1.050000000E1,-1.061250019E1,-3.108750153E1
1.057885465E2,-1.051875019E1,-1.063125038E1,-3.056250191E1
1.058085451E2,-1.140000057E1,-1.027500057E1,-3.116250038E1
1.058285511E2,-1.198125076E1,-1.038750076E1,-3.073125076E1
1.058485513E2,-1.231875038E1,-9.731250763E0,-2.988750076E1
1.058685481E2,-1.290000057E1,-9.937500000E0,-2.955000114E1
1.058885524E2,-1.290000057E1,-9.506250381E0,-3.007500076E1
1.059085517E2,-1.351875019E1,-9.243750572E0,-2.921250153E1
1.059285470E2,-1.342500019E1,-8.606250763E0,-2.985000038E1
1.059485505E2,-1.432500076E1,-8.625000000E0,-2.908125114E1
1.059685493E2,-1.421250057E1,-8.793750763E0,-2.951250076E1
1.059885230E2,-1.537500095E1,-8.662500381E0,-2.947500038E1
1.060085312E2,-1.530000019E1,-8.156250000E0,-2.968125153E1
1.060285342E2,-1.578750038E1,-8.475000381E0,-2.904375076E1
1.060485442E2,-1.659375000E1,-7.968750477E0,-2.902500153E1
1.060685932E2,-1.708125114E1,-7.837500095E0,-2.930625153E1
1.060885929E2,-1.756875038E1,-7.706250191E0,-2.940000153E1
1.061085867E2,-1.816875076E1,-7.631250381E0,-2.887500191E1
1.061285768E2,-1.865625000E1,-7.312500477E0,-2.885625076E1
1.061485643E2,-1.867500114E1,-7.050000191E0,-2.842500114E1
1.061685603E2,-1.916250038E1,-6.900000095E0,-2.883750153E1
1.061885550E2,-1.929375076E1,-6.562500477E0,-2.767500114E1
1.062085583E2,-1.998750114E1,-6.037500381E0,-2.806875038E1
1.062285569E2,-1.998750114E1,-6.037500381E0,-2.786250114E1
1.062485517E2,-2.011875153E1,-5.793750286E0,-2.683125114E1
1.062685552E2,-2.081250000E1,-5.400000095E0,-2.658750153E1
1.062885656E2,-2.071875000E1,-5.268750191E0,-2.700000191E1
1.063085585E2,-2.160000038E1,-5.268750191E0,-2.656875038E1
1.063285598E2,-2.139375114E1,-5.381250381E0,-2.668125153E1
1.063485569E2,-2.238750076E1,-4.837500095E0,-2.675625038E1
1.063685503E2,-2.280000114E1,-4.706250191E0,-2.548125076E1
1.063885513E2,-2.310000038E1,-4.443750381E0,-2.641875076E1
1.064085500E2,-2.328750038E1,-4.462500095E0,-2.598750114E1
1.064285448E2,-2.330625153E1,-4.012500286E0,-2.681250191E1
1.064485480E2,-2.400000000E1,-3.843750238E0,-2.596875191E1
1.064685466E2,-2.390625000E1,-3.843750238E0,-2.617500114E1
1.064885532E2,-2.366250038E1,-2.887500048E0,-2.576250076E1
1.065085545E2,-2.424375153E1,-2.925000191E0,-2.450625038E1
1.065285410E2,-2.454375076E1,-2.718750000E0,-2.460000038E1
1.065485479E2,-2.476875114E1,-2.100000143E0,-2.510625076E1
1.065685494E2,-2.465625191E1,-2.325000048E0,-2.448750114E1
1.065885467E2,-2.546250153E1,-1.893750072E0,-2.476875114E1
1.066085968E2,-2.535000038E1,-2.306250095E0,-2.435625076E1
1.066285864E2,-2.576250076E1,-1.781250119E0,-2.465625191E1
1.066485726E2,-2.596875191E1,-1.650000095E0,-2.360625076E1
1.066685684E2,-2.636250114E1,-1.331250072E0,-2.370000076E1
1.066885610E2,-2.617500114E1,-1.350000024E0,-2.349375153E1
1.067085501E2,-2.677500153E1,-8.250000477E-1,-2.379375076E1
1.067285393E2,-2.707500076E1,-8.062500358E-1,-2.388750076E1
1.067484950E2,-2.707500076E1,-6.000000238E-1,-2.409375191E1
1.067685122E2,-2.760000038E1,-2.437500060E-1,-2.281875038E1
1.067885232E2,-2.722500038E1,4.687500298E-1,-2.334375000E1
1.068085286E2,-2.685000038E1,5.437500477E-1,-2.325000000E1
1.068285518E2,-2.715000153E1,7.125000358E-1,-2.272500038E1
1.068485547E2,-2.782500076E1,8.812500238E-1,-2.332500076E1
1.068685518E2,-2.812500191E1,9.187500477E-1,-2.403750038E1
1.068885565E2,-2.788125038E1,1.856250048E0,-2.300625038E1
1.069085554E2,-2.836875153E1,1.968750119E0,-2.298750114E1
1.069285498E2,-2.818125153E1,2.137500048E0,-2.268750000E1
1.069485419E2,-2.850000191E1,2.775000095E0,-2.340000153E1
1.069685429E2,-2.859375191E1,2.587500095E0,-2.340000153E1
1.069885510E2,-2.831250191E1,2.962500095E0,-2.308125114E1
1.070085532E2,-2.872500038E1,3.468750238E0,-2.308125114E1
1.070285505E2,-2.814375114E1,3.393750191E0,-2.236875153E1
1.070485559E2,-2.810625076E1,4.762500286E0,-2.205000114E1
1.070685460E2,-2.842500114E1,5.512500286E0,-2.265000153E1
1.070885438E2,-2.820000076E1,4.593750000E0,-2.225625038E1
1.071085494E2,-2.803125191E1,5.606250286E0,-2.276250076E1
1.071285497E2,-2.743125153E1,5.156250000E0,-2.236875153E1
1.071485447E2,-2.775000191E1,5.906250000E0,-2.298750114E1
1.071685497E2,-2.795625114E1,6.000000000E0,-2.296875000E1
1.071885491E2,-2.775000191E1,5.812500000E0,-2.308125114E1
1.072085448E2,-2.823750114E1,5.700000286E0,-2.276250076E1
1.072285486E2,-2.786250114E1,6.225000381E0,-2.349375153E1
1.072485475E2,-2.765625191E1,5.906250000E0,-2.298750114E1
1.072685540E2,-2.767500114E1,6.412500381E0,-2.319375038E1
1.072885115E2,-2.728125191E1,6.506250381E0,-2.340000153E1
1.073085179E2,-2.737500191E1,6.187500477E0,-2.298750114E1
1.073285312E2,-2.662500191E1,6.862500191E0,-2.311875153E1
1.073485382E2,-2.739375114E1,6.543750286E0,-2.216250038E1
1.073685735E2,-2.711250114E1,6.806250095E0,-2.362500000E1
1.073885625E2,-2.761875153E1,7.143750191E0,-2.235000038E1
1.074085602E2,-2.730000114E1,6.768750191E0,-2.266875076E1
1.074285538E2,-2.750625038E1,6.993750095E0,-2.298750114E1
1.074485556E2,-2.748750114E1,6.618750095E0,-2.340000153E1
1.074685515E2,-2.797500038E1,6.375000477E0,-2.244375038E1
1.074885460E2,-2.690625191E1,6.468750477E0,-2.310000038E1
1.075085486E2,-2.730000114E1,6.600000381E0,-2.330625153E1
1.075285466E2,-2.701875114E1,6.975000381E0,-2.319375038E1
1.075485523E2,-2.703750038E1,7.162500381E0,-2.278125000E1
1.075685530E2,-2.715000153E1,7.537500381E0,-2.257500076E1
1.075885494E2,-2.715000153E1,7.743750095E0,-2.266875076E1
1.076085539E2,-2.673750114E1,7.350000381E0,-2.300625038E1
1.076285530E2,-2.656875038E1,7.725000381E0,-2.259375000E1
1.076485482E2,-2.685000038E1,7.668750286E0,-2.330625153E1
1.076685516E2,-2.716875076E1,7.931250095E0,-2.246250153E1
1.076885497E2,-2.696250153E1,7.837500095E0,-2.257500076E1
1.077085560E2,-2.685000038E1,7.537500381E0,-2.248125076E1
1.077285569E2,-2.685000038E1,7.687500477E0,-2.341875076E1
1.077485533E2,-2.686875153E1,7.968750477E0,-2.319375038E1
1.077685575E2,-2.619375038E1,7.931250095E0,-2.280000114E1
1.077885567E2,-2.600625038E1,8.343750000E0,-2.323125076E1
1.078085522E2,-2.572500038E1,8.606250763E0,-2.291250038E1
1.078285347E2,-2.570625114E1,8.306250572E0,-2.291250038E1
1.078485381E2,-2.551875114E1,8.512500763E0,-2.302500153E1
1.078685373E2,-2.600625038E1,8.437500000E0,-2.323125076E1
1.078885441E2,-2.610000038E1,8.250000000E0,-2.343750000E1
1.079085798E2,-2.589375114E1,7.818750381E0,-2.302500153E1
1.079285694E2,-2.617500114E1,7.968750477E0,-2.373750114E1
1.079485672E2,-2.540625191E1,8.231250763E0,-2.355000114E1
1.079685610E2,-2.527500153E1,7.575000286E0,-2.407500076E1
1.079885522E2,-2.482500076E1,8.250000000E0,-2.388750076E1
1.080085521E2,-2.471250153E1,8.043750763E0,-2.398125076E1
1.080285487E2,-2.433750153E1,8.325000763E0,-2.388750076E1
1.080485644E2,-2.461875153E1,8.268750191E0,-2.461875153E1
1.080685615E2,-2.424375153E1,8.362500191E0,-2.473125076E1
1.080885548E2,-2.471250153E1,8.400000572E0,-2.512500191E1
1.081085567E2,-2.480625153E1,7.781250477E0,-2.450625038E1
1.081285657E2,-2.480625153E1,8.118750572E0,-2.533125114E1
1.081485575E2,-2.467500114E1,7.425000191E0,-2.535000038E1
1.081685577E2,-2.497500038E1,7.312500477E0,-2.503125191E1
1.081885539E2,-2.476875114E1,7.481250286E0,-2.617500114E1
1.082085472E2,-2.411250114E1,7.837500095E0,-2.587500191E1
1.082285480E2,-2.441250038E1,8.062500000E0,-2.608125114E1
1.082485465E2,-2.448750114E1,7.668750286E0,-2.628750038E1
1.082685522E2,-2.398125076E1,7.575000286E0,-2.660625076E1
1.082885529E2,-2.430000114E1,7.893750191E0,-2.670000076E1
1.083085493E2,-2.418750191E1,7.893750191E0,-2.681250191E1
1.083285537E2,-2.465625191E1,7.331250191E0,-2.701875114E1
1.083485536E2,-2.446875191E1,7.425000191E0,-2.722500038E1
1.083685391E2,-2.505000114E1,7.575000286E0,-2.773125076E1
1.083885451E2,-2.512500191E1,7.293750286E0,-2.793750191E1
1.084085459E2,-2.591250038E1,7.331250191E0,-2.812500191E1
1.084285426E2,-2.540625191E1,7.237500191E0,-2.844375038E1
1.084485926E2,-2.535000038E1,7.987500191E0,-2.791875076E1
1.084685822E2,-2.521875191E1,7.218750477E0,-2.823750114E1
1.084885797E2,-2.555625153E1,8.118750572E0,-2.833125114E1
1.085085731E2,-2.535000038E1,8.025000572E0,-2.844375038E1
1.085285634E2,-2.557500076E1,8.493750572E0,-2.801250076E1
1.085485619E2,-2.535000038E1,8.118750572E0,-2.844375038E1
1.085685582E2,-2.643750191E1,8.550000191E0,-2.850000191E1
1.085885077E2,-2.632500076E1,8.062500000E0,-2.861250114E1
1.086085197E2,-2.653125191E1,8.381250381E0,-2.870625114E1
1.086285266E2,-2.711250114E1,7.968750477E0,-2.818125153E1
1.086485287E2,-2.670000076E1,7.875000477E0,-2.850000191E1
1.086685612E2,-2.692500114E1,8.400000572E0,-2.900625038E1
1.086885599E2,-2.741250038E1,8.381250381E0,-2.827500153E1
1.087085538E2,-2.724375153E1,8.962500572E0,-2.827500153E1
1.087285555E2,-2.726250076E1,9.262500763E0,-2.827500153E1
1.087485527E2,-2.765625191E1,9.487500191E0,-2.846250153E1
1.087685566E2,-2.756250191E1,9.450000763E0,-2.805000114E1
1.087885564E2,-2.735625076E1,9.337500572E0,-2.784375191E1
1.088085521E2,-2.814375114E1,9.675000191E0,-2.823750114E1
1.088285557E2,-2.855625153E1,9.656250000E0,-2.750625038E1
1.088485546E2,-2.825625038E1,9.412500381E0,-2.700000191E1
1.088685495E2,-2.825625038E1,9.750000000E0,-2.761875153E1
1.088885532E2,-2.805000114E1,9.243750572E0,-2.752500153E1
1.089085419E2,-2.720625114E1,9.975000381E0,-2.692500114E1
1.089285390E2,-2.731875038E1,1.027500057E1,-2.701875114E1
1.089485443E2,-2.731875038E1,1.046250057E1,-2.681250191E1
1.089685446E2,-2.655000114E1,1.040625000E1,-2.600625038E1
1.089886087E2,-2.653125191E1,1.014375019E1,-2.671875191E1
1.090085976E2,-2.655000114E1,1.042500019E1,-2.651250076E1
1.090285831E2,-2.643750191E1,1.010625076E1,-2.610000038E1
1.090485778E2,-2.664375114E1,1.031250000E1,-2.621250153E1
1.090685694E2,-2.634375191E1,1.008750057E1,-2.600625038E1
1.090885587E2,-2.606250191E1,1.018125057E1,-2.591250038E1
1.091085468E2,-2.613750076E1,9.768750191E0,-2.570625114E1
1.091285128E2,-2.574375153E1,9.768750191E0,-2.570625114E1
1.091485155E2,-2.546250153E1,1.005000019E1,-2.581875038E1
1.091685264E2,-2.495625114E1,9.637500763E0,-2.574375153E1
1.091885316E2,-2.503125191E1,9.150000572E0,-2.563125038E1
1.092085664E2,-2.460000038E1,1.012500000E1,-2.565000153E1
1.092285668E2,-2.460000038E1,1.008750057E1,-2.501250076E1
1.092485619E2,-2.448750114E1,9.675000191E0,-2.503125191E1
1.092685646E2,-2.437500191E1,9.281250000E0,-2.503125191E1
1.092885621E2,-2.437500191E1,9.375000000E0,-2.482500076E1
1.093085545E2,-2.356875038E1,8.756250381E0,-2.484375191E1
1.093285575E2,-2.310000038E1,8.793750763E0,-2.403750038E1
