"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.923040792E2,1.058750041E-2,-7.424999774E-2,-2.327875048E-1
2.923065229E2,-6.875000149E-2,1.113749966E-1,-1.508374959E-1
2.923089666E2,-2.846249938E-2,3.079999983E-2,-9.102500230E-2
2.923114103E2,1.303499937E-1,1.126125008E-1,-1.277374923E-1
2.923138540E2,1.535875052E-1,1.358499974E-1,-1.240250021E-1
2.923162977E2,1.901624948E-1,-7.424999774E-2,-6.049999967E-2
2.923187414E2,2.171124965E-1,-1.524875015E-1,-6.544999778E-2
2.923211850E2,2.854500115E-1,1.260875016E-1,-3.478749841E-2
2.923236287E2,1.718750000E-1,-2.600125074E-1,-6.874999963E-4
2.923260724E2,2.134000063E-1,6.008749828E-2,-4.702499881E-2
2.923285161E2,1.376374960E-1,-1.267749965E-1,-8.126249909E-2
2.923309600E2,3.135000169E-2,-2.123000026E-1,-1.399749964E-1
2.923334037E2,8.139999956E-2,2.886124849E-1,-1.863124967E-1
2.923358474E2,2.887500077E-2,1.725624949E-1,-9.350000322E-2
2.923382911E2,3.011249937E-2,-2.062499970E-1,-5.926249921E-2
2.923407348E2,-3.093750030E-2,-3.895374835E-1,-8.621250093E-2
2.923431785E2,-1.869999990E-2,-2.990624905E-1,-5.802499875E-2
2.923456222E2,1.083500013E-1,-8.043749630E-2,9.074999951E-3
2.923480659E2,5.829999968E-2,-4.138749838E-1,5.926249921E-2
2.923505096E2,4.358749837E-2,-4.115374982E-1,5.926249921E-2
2.923529534E2,-3.588749841E-2,-1.732500046E-1,1.402499992E-2
2.923553971E2,-2.740375102E-1,-7.919999957E-2,-5.499999970E-3
2.923578408E2,-3.705624938E-1,8.332499862E-2,-2.626249939E-2
2.923602844E2,-3.107500076E-1,3.301374912E-1,1.031249948E-2
2.923627281E2,-2.703250051E-1,6.379999965E-2,1.130250022E-1
2.923651718E2,-5.417500064E-2,-4.248749837E-2,1.398375034E-1
2.923676155E2,5.087500066E-2,4.179999977E-2,1.581249982E-1
2.923700592E2,4.358749837E-2,-1.487749964E-1,8.731249720E-2
2.923725029E2,5.458749831E-2,-2.000624985E-1,-3.602499887E-2
2.923749468E2,9.487500042E-2,-2.667500079E-2,-6.049999967E-2
2.923773905E2,9.487500042E-2,-1.219625026E-1,-2.021249942E-2
2.923798342E2,9.239999950E-2,-1.244374961E-1,-4.455000162E-2
2.923822779E2,-1.622499898E-2,-9.143749624E-2,-8.621250093E-2
2.923847216E2,4.537499975E-3,-7.191249728E-2,-1.607374996E-1
2.923871653E2,4.482499883E-2,2.227500081E-2,-1.167374998E-1
2.923896090E2,2.282499894E-2,-8.772499859E-2,-7.026249915E-2
2.923920527E2,1.083500013E-1,9.184999764E-2,-1.387374997E-1
2.923944964E2,1.523499936E-1,2.261874974E-1,-1.618375033E-1
2.923969401E2,2.439250052E-1,-1.084875017E-1,-1.533125043E-1
2.923993838E2,3.856875002E-1,-4.001250118E-2,-1.887875050E-1
2.924018275E2,4.564999938E-1,1.358499974E-1,-1.838375032E-1
2.924042712E2,4.430249929E-1,-1.145374998E-1,-1.227874979E-1
2.924067149E2,4.504500031E-1,-5.967500061E-2,-1.032624990E-1
2.924091586E2,3.123999834E-1,-2.172500044E-1,-1.155000031E-1
2.924116023E2,2.096875012E-1,6.324999966E-3,-9.721250087E-2
2.924140460E2,1.645874977E-1,2.116124928E-1,-5.073750019E-2
2.924164897E2,-5.224999972E-3,-1.427250057E-1,1.897500083E-2
2.924189334E2,7.411249727E-2,5.403750017E-2,-4.262499977E-3
2.924213771E2,3.258749843E-2,5.279999971E-2,-2.378750034E-2
2.924238210E2,-2.598750032E-2,-2.673000097E-1,-3.244999796E-2
2.924262647E2,3.135000169E-2,-9.748750180E-2,-3.973750025E-2
2.924287084E2,2.653750032E-2,-3.148749843E-2,-1.649999991E-2
2.924311521E2,-1.993750036E-2,-2.452999949E-1,-6.737499963E-3
2.924335958E2,2.034999989E-2,-5.101250112E-2,-3.973750025E-2
2.924360395E2,-1.176999956E-1,-2.074874938E-1,-5.678749830E-2
2.924384831E2,-1.457500011E-1,-1.610125005E-1,-7.878749818E-2
2.924409268E2,-1.750375032E-1,1.053249985E-1,-5.926249921E-2
2.924433705E2,-1.311749965E-1,-2.199999988E-3,2.873750031E-2
2.924458142E2,-2.364999987E-2,-8.401250094E-2,6.902500242E-2
2.924482579E2,1.911249943E-2,6.737499684E-2,6.173750013E-2
2.924507017E2,2.529999986E-2,-1.867250055E-1,2.502499893E-2
2.924531454E2,1.083500013E-1,-1.952500045E-1,-5.555000156E-2
2.924555891E2,1.021625027E-1,-3.024999984E-2,-5.197500065E-2
2.924580328E2,9.611249715E-2,-1.854874939E-1,-1.649999991E-2
2.924604765E2,1.205874979E-1,-1.255374998E-1,-7.397499681E-2
2.924629202E2,-6.462499965E-3,-2.232999951E-1,-1.423124969E-1
2.924653638E2,8.112499490E-3,-1.342000067E-1,-1.960749924E-1
2.924678075E2,-2.117500082E-2,-9.624999948E-4,-1.375000030E-1
2.924702512E2,-4.675000161E-2,-2.025374919E-1,-7.150000334E-2
2.924726949E2,4.235000163E-2,-1.464374959E-1,-1.069749966E-1
2.924751389E2,-3.698749840E-2,2.832499892E-2,-1.264999956E-1
2.924775825E2,-6.875000149E-2,-5.843750015E-2,-1.362625062E-1
2.924800262E2,2.529999986E-2,-4.248749837E-2,-1.887875050E-1
2.924824699E2,8.882500231E-2,-6.572499871E-2,-1.667875051E-1
2.924849136E2,1.583999991E-1,-1.732500046E-1,-1.484999955E-1
2.924873573E2,1.230624989E-1,-9.501250088E-2,-2.010249943E-1
2.924898010E2,3.011249937E-2,-1.329624951E-1,-2.363625020E-1
2.924922447E2,6.929999590E-2,-1.890625060E-1,-2.681249976E-1
2.924946884E2,6.311249733E-2,6.379999965E-2,-2.155999988E-1
2.924971321E2,9.611249715E-2,5.884999782E-2,-1.130250022E-1
2.924995758E2,2.048749924E-1,1.431374997E-1,-8.855000138E-2
2.925020195E2,2.842124999E-1,1.956624985E-1,-1.082125008E-1
2.925044632E2,2.806375027E-1,-1.622499973E-1,-8.855000138E-2
2.925069070E2,3.319250047E-1,-1.757249981E-1,-7.026249915E-2
2.925093506E2,4.479750097E-1,1.016125008E-1,-6.902500242E-2
2.925117943E2,2.928749919E-1,-7.191249728E-2,-3.244999796E-2
2.925142380E2,3.246375024E-1,2.351249941E-2,-8.373750001E-2
2.925166817E2,1.876875013E-1,-1.707749963E-1,-1.069749966E-1
2.925191254E2,1.340624988E-1,-1.047749966E-1,-1.082125008E-1
2.925215691E2,1.351625025E-1,1.273249984E-1,-9.102500230E-2
2.925240128E2,4.606249928E-2,-6.696250290E-2,-1.402499992E-2
2.925264565E2,8.249999955E-4,-2.942500114E-1,-1.526249945E-2
2.925289002E2,-2.241249941E-2,-2.722499967E-1,-5.802499875E-2
2.925313439E2,-2.846249938E-2,-1.512500048E-1,-3.973750025E-2
2.925337876E2,-6.998749822E-2,-4.248749912E-1,-2.378750034E-2
2.925362313E2,-1.396999955E-1,-2.795374990E-1,-7.974999957E-3
2.925386752E2,-2.239875048E-1,-3.162499964E-1,5.499999970E-3
2.925411189E2,-2.495625019E-1,-1.854874939E-1,-1.787499990E-3
2.925435626E2,-3.265624940E-1,-1.977249980E-1,1.402499992E-2
2.925460063E2,-3.645125031E-1,-4.001250118E-2,1.278750040E-2
2.925484499E2,-3.448500037E-1,1.163249984E-1,4.331250116E-2
2.925508936E2,-2.105125040E-1,-1.231999993E-1,9.583749622E-2
2.925533373E2,-8.222500235E-2,-2.892999947E-1,7.878749818E-2
2.925557810E2,3.987500072E-2,-1.585374922E-1,3.024999984E-3
2.925582247E2,7.782500237E-2,-1.989624947E-1,-4.826249927E-2
2.925606684E2,1.486375034E-1,-2.172500044E-1,-7.755000144E-2
2.925631122E2,2.036374956E-1,-2.012999952E-1,-6.902500242E-2
2.925655559E2,1.438249946E-1,-3.345375061E-1,-5.555000156E-2
2.925679996E2,1.523499936E-1,-1.500124931E-1,-9.597499669E-2
2.925704432E2,2.406249940E-2,-1.683000028E-1,-1.167374998E-1
2.925728869E2,-6.462499965E-3,-2.734875083E-1,-2.083124965E-1
2.925753306E2,2.529999986E-2,-1.610125005E-1,-2.363625020E-1
2.925777743E2,-9.569999576E-2,-1.255374998E-1,-2.070749998E-1
2.925802180E2,-8.717499673E-2,-2.172499895E-2,-3.195500076E-1
2.925826617E2,-1.909874976E-1,5.156249925E-2,-4.258374870E-1
2.925851054E2,-2.202749997E-1,-7.301250100E-2,-4.086500108E-1
2.925875491E2,-1.762750000E-1,-5.967500061E-2,-4.221250117E-1
2.925899928E2,-2.337500006E-1,-2.667500079E-2,-3.818374872E-1
2.925924365E2,-1.947000027E-1,3.764750063E-1,-3.403125107E-1
2.925948802E2,5.774999969E-3,5.024250150E-1,-3.218874931E-1
2.925973241E2,-3.093750030E-2,4.571875036E-1,-2.290749997E-1
2.925997678E2,1.473999918E-1,2.909500003E-1,-2.278375030E-1
2.926022115E2,1.743499935E-1,2.518999875E-1,-2.352624983E-1
2.926046552E2,1.156374961E-1,1.321374923E-1,-1.313125044E-1
2.926070989E2,7.163749635E-2,-6.696250290E-2,-5.555000156E-2
2.926095425E2,-3.464999795E-2,-3.643750027E-2,-1.252624989E-1
2.926119862E2,-1.311749965E-1,1.608750038E-2,-1.595000029E-1
2.926144299E2,-2.802250087E-1,-2.172500044E-1,-8.249999583E-2
2.926168736E2,-3.657499850E-1,-3.150124848E-1,3.024999984E-3
2.926193173E2,-4.475624859E-1,-2.490125000E-1,8.855000138E-2
2.926217610E2,-5.526124835E-1,-4.496249929E-2,1.240250021E-1
2.926242047E2,-6.198499799E-1,6.627500057E-2,1.691250056E-1
2.926266484E2,-5.110874772E-1,-1.060125008E-1,1.825999916E-1
2.926290921E2,-4.243249893E-1,-2.025374919E-1,1.325500011E-1
2.926315358E2,-3.167999983E-1,-1.927749962E-1,1.435499936E-1
2.926339795E2,8.249999955E-4,-2.050125003E-1,2.143625021E-1
2.926364232E2,1.548250020E-1,-2.624875009E-1,2.131250054E-1
2.926388669E2,2.769249976E-1,-3.503499925E-1,2.558875084E-1
2.926413106E2,4.932124913E-1,-6.179249883E-1,2.950749993E-1
2.926437543E2,6.850249767E-1,-5.836874843E-1,3.036000133E-1
2.926461980E2,8.731250167E-1,-1.134374961E-1,3.403125107E-1
2.926486417E2,9.329375029E-1,-2.795374990E-1,3.463625014E-1
2.926510854E2,8.755999804E-1,-1.534224987E0,2.450249940E-1
2.926535291E2,5.237374902E-1,-1.504937530E0,-1.897500083E-2
2.926559728E2,2.891624868E-1,-6.338749826E-2,-1.055999994E-1
2.926584165E2,-3.473249972E-1,3.239499927E-1,-5.678749830E-2
2.926608602E2,-6.601374745E-1,5.035250187E-1,-6.902500242E-2
2.926633038E2,-7.272375226E-1,9.201499820E-1,-4.702499881E-2
2.926657475E2,-6.649500132E-1,9.079124928E-1,7.974999957E-3
2.926681914E2,-5.476624966E-1,3.361875117E-1,7.521250099E-2
2.926706349E2,-3.705624938E-1,6.613750011E-2,1.618375033E-1
2.926730788E2,-1.494625062E-1,-1.691249944E-2,1.460250020E-1
2.926755225E2,9.006249905E-2,-2.637250125E-1,8.249999583E-2
2.926779662E2,2.281125039E-1,-3.980624974E-1,8.249999583E-2
2.926804099E2,4.199250042E-1,-6.729249954E-1,1.069749966E-1
2.926828536E2,5.860249996E-1,-1.383937478E0,2.021249942E-2
2.926852973E2,7.510250211E-1,-1.059025049E0,-1.032624990E-1
2.926877410E2,5.823125243E-1,-4.921124876E-1,-1.875499934E-1
2.926901847E2,6.311249733E-2,-2.667500079E-2,-2.608374953E-1
2.926926284E2,-3.680875003E-1,8.933374882E-1,-2.583625019E-1
2.926950721E2,-2.300374955E-1,1.615350008E0,-2.681249976E-1
2.926975158E2,-1.017499994E-2,1.312299967E0,-2.253624946E-1
2.926999594E2,-5.169999972E-2,6.293374896E-1,-2.010249943E-1
2.927024031E2,-2.508000135E-1,1.553750038E-1,-3.011249900E-1
2.927048468E2,-4.413749874E-1,2.103750035E-2,-3.133625090E-1
2.927072905E2,-4.890874922E-1,-8.648750186E-2,-2.363625020E-1
2.927097342E2,-5.208500028E-1,-1.342000067E-1,-2.473624945E-1
2.927121780E2,-6.759499907E-1,-4.372499883E-2,-1.692624986E-1
2.927146216E2,-7.272375226E-1,-1.121999994E-1,-1.044999957E-1
2.927170654E2,-7.908999920E-1,-1.647250056E-1,-7.878749818E-2
2.927195091E2,-1.003474951E0,1.406625062E-1,3.849999979E-2
2.927219527E2,-1.036337495E0,4.607625008E-1,1.655499935E-1
2.927243964E2,-1.035237551E0,1.064250022E-1,3.011249900E-1
2.927268401E2,-9.202874899E-1,2.103750035E-2,4.281750023E-1
2.927292838E2,-8.299499750E-1,9.666249901E-2,5.198875070E-1
2.927317275E2,-6.393749714E-1,1.626625061E-1,5.784624815E-1
2.927341714E2,-9.941250086E-2,1.321374923E-1,6.077499986E-1
2.927366149E2,3.379749954E-1,2.897124887E-1,6.066499949E-1
2.927390588E2,5.982624888E-1,6.062374711E-1,6.456999779E-1
2.927415025E2,9.366499782E-1,3.984749913E-1,6.847500205E-1
2.927439462E2,1.132174969E0,2.774749994E-1,6.542249918E-1
2.927463899E2,1.178512454E0,2.653749883E-1,6.274124980E-1
2.927488336E2,1.188274980E0,1.016125008E-1,6.164125204E-1
2.927512773E2,9.256500006E-1,-4.555374980E-1,6.359375119E-1
2.927537210E2,9.879375100E-1,-8.647375107E-1,6.932749748E-1
2.927561647E2,1.129699945E0,-1.104262471E0,7.422249913E-1
2.927586084E2,1.184700012E0,-1.320412517E0,8.082249761E-1
2.927610521E2,9.366499782E-1,-2.788912535E0,7.812749743E-1
2.927634958E2,1.254000068E-1,-3.821262598E0,6.701750159E-1
2.927659395E2,1.645874977E-1,-3.358299971E0,3.548874855E-1
2.927683832E2,1.636662483E0,-5.006374717E-1,-3.355000168E-2
2.927708269E2,1.706375033E-1,-1.072499994E-2,-1.154999994E-2
2.927732707E2,-8.067125082E-1,1.786125004E-1,-2.363625020E-1
2.927757143E2,-7.957124710E-1,1.078962445E0,-2.791250050E-1
2.927781580E2,-9.789999723E-1,1.521162510E0,-2.118874937E-1
2.927806017E2,-1.055999994E0,1.366062522E0,-1.960749924E-1
2.927830454E2,-6.808999777E-1,8.443874717E-1,-1.825999916E-1
2.927854891E2,-4.035624862E-1,5.230500102E-1,-5.073750019E-2
2.927879328E2,-2.887499928E-1,4.472874999E-1,6.874999963E-4
2.927903765E2,-1.762750000E-1,3.716624975E-1,4.702499881E-2
2.927928202E2,-1.847999990E-1,3.007124960E-1,8.373750001E-2
2.927952639E2,-1.311749965E-1,-3.891250119E-2,1.337874979E-1
2.927977076E2,-2.472250015E-1,-8.524999768E-2,1.044999957E-1
2.928001513E2,-2.472250015E-1,-2.667500079E-2,1.325500011E-1
2.928025950E2,-1.091749966E-1,-6.338749826E-2,1.227874979E-1
2.928050387E2,-7.369999588E-2,5.032499880E-2,1.142624989E-1
2.928074824E2,-9.322500229E-2,1.028499976E-1,1.227874979E-1
2.928099261E2,-1.469874978E-1,1.211374998E-1,5.431250110E-2
2.928123697E2,-2.165624946E-1,1.358499974E-1,2.144999988E-2
2.928148134E2,-1.287000030E-1,-1.451999992E-1,-4.207500070E-2
2.928172571E2,-1.799875051E-1,-2.563000023E-1,-8.731249720E-2
2.928197008E2,-2.349874973E-1,-2.062499970E-1,-8.483749628E-2
2.928221447E2,-2.044624984E-1,-2.832500041E-1,-6.778749824E-2
2.928245884E2,-1.702249944E-1,-3.418250084E-1,-1.117874980E-1
2.928270321E2,-1.689874977E-1,-3.467749953E-1,-1.080750003E-1
2.928294758E2,-6.146249920E-2,-4.493499994E-1,-8.855000138E-2
2.928319195E2,-5.775000155E-2,-4.578749835E-1,-5.678749830E-2
2.928343632E2,8.112499490E-3,-3.430624902E-1,2.626249939E-2
2.928368069E2,2.488749921E-1,1.883749962E-1,6.531249732E-2
2.928392506E2,2.586374879E-1,3.519999981E-1,9.226249903E-2
2.928416943E2,4.027374983E-1,2.461249940E-2,1.740749925E-1
2.928441380E2,4.857875109E-1,-3.308250010E-1,2.778874934E-1
2.928465817E2,4.639250040E-1,-5.141124725E-1,3.708375096E-1
2.928490254E2,6.776000261E-1,-3.760625124E-1,4.135999978E-1
2.928514691E2,8.205999732E-1,-9.356874824E-1,3.328875005E-1
2.928539128E2,4.772624969E-1,-2.620337486E0,7.974999957E-3
2.928563564E2,5.567374825E-1,-1.208075047E0,-6.049999967E-2
2.928588001E2,-1.860374957E-1,-1.696749926E-1,1.447875053E-1
2.928612439E2,-4.841375053E-1,8.813749999E-2,9.350000322E-2
2.928636876E2,-5.440874696E-1,7.308124900E-1,1.032624990E-1
2.928661313E2,-7.651875019E-1,8.603374958E-1,1.435499936E-1
2.928685750E2,-7.981874943E-1,7.686250210E-1,1.497374922E-1
2.928710187E2,-7.517125010E-1,7.551500201E-1,1.190750003E-1
2.928734624E2,-6.576625109E-1,6.538124681E-1,9.707500041E-2
2.928759061E2,-2.935625017E-1,7.356250286E-2,1.533125043E-1
2.928783497E2,-2.598750032E-2,-6.839249730E-1,2.608374953E-1
2.928807934E2,-5.224999972E-3,-1.238600016E0,2.668874860E-1
2.928832371E2,-2.117500082E-2,-1.210549951E0,2.473624945E-1
2.928856808E2,1.621125042E-1,-4.188250005E-1,1.447875053E-1
2.928881245E2,-2.846249938E-2,-1.414874941E-1,2.144999988E-2
2.928905682E2,-4.182749987E-1,-4.619999975E-2,-5.073750019E-2
2.928930119E2,-5.904250145E-1,2.457125038E-1,-2.118874937E-1
2.928954556E2,-7.676625252E-1,5.108125210E-1,-3.438875079E-1
2.928978993E2,-8.397125006E-1,6.905249953E-1,-3.511750102E-1
2.929003432E2,-8.445249796E-1,7.320500016E-1,-3.255999982E-1
2.929027869E2,-8.335250020E-1,5.878124833E-1,-3.328875005E-1
2.929052304E2,-6.356624961E-1,1.186624989E-1,-3.145999908E-1
2.929076743E2,-6.124249697E-1,-2.667500079E-2,-3.268375099E-1
2.929101180E2,-5.770875216E-1,-2.296249941E-2,-3.243624866E-1
2.929125617E2,-5.025625229E-1,3.166624904E-1,-2.705999911E-1
2.929150054E2,-3.485625088E-1,4.534749985E-1,-2.033624947E-1
2.929174491E2,-2.765125036E-1,2.849000096E-1,-1.973125041E-1
2.929198928E2,-2.092749923E-1,2.653749883E-1,-1.190750003E-1
2.929223364E2,-1.189374998E-1,3.808749840E-2,1.787499990E-3
2.929247801E2,1.787500083E-2,-2.914999984E-2,7.150000334E-2
2.929272238E2,9.129999578E-2,1.076624990E-1,1.252624989E-1
2.929296675E2,1.511124969E-1,-5.115000159E-2,1.484999955E-1
2.929321112E2,1.278750002E-1,-1.207249984E-1,1.387374997E-1
2.929345549E2,1.718750000E-1,-1.989624947E-1,1.887875050E-1
2.929369986E2,8.249999955E-4,-1.023550034E0,1.288374960E-1
2.929394424E2,-1.727000028E-1,-7.231125236E-1,-2.873750031E-2
2.929418860E2,-3.020874858E-1,-1.476749927E-1,-9.350000322E-2
2.929443297E2,-5.391374826E-1,1.491875052E-1,-8.607500046E-2
2.929467734E2,-5.378999710E-1,4.912874997E-1,-1.068374962E-1
2.929492171E2,-3.485625088E-1,4.742375016E-1,-1.337874979E-1
2.929516608E2,-2.264624983E-1,3.606624901E-1,-1.252624989E-1
2.929541045E2,-3.388000131E-1,4.302375019E-1,-1.032624990E-1
2.929565482E2,-3.167999983E-1,3.935250044E-1,-1.080750003E-1
2.929589919E2,-3.192749918E-1,2.041874975E-1,-1.472624987E-1
2.929614356E2,-3.278000057E-1,-4.867500067E-2,-1.117874980E-1
2.929638793E2,-2.447499931E-1,-1.036750004E-1,-1.203124970E-1
2.929663229E2,-3.900874853E-1,-2.637250125E-1,-7.878749818E-2
2.929687666E2,-4.035624862E-1,-3.003000021E-1,4.702499881E-2
2.929712103E2,-3.595624864E-1,-2.514874935E-1,1.203124970E-1
2.929736540E2,-4.438500106E-1,-3.528249860E-1,2.718375027E-1
2.929760977E2,-3.865124881E-1,-2.892999947E-1,4.355999827E-1
2.929785414E2,-4.633750021E-1,-1.744875014E-1,5.528874993E-1
2.929809851E2,-4.683249891E-1,-4.262499884E-2,6.249374747E-1
2.929834288E2,-3.180375099E-1,7.837499678E-2,6.334624887E-1
2.929858725E2,-2.850374877E-1,2.543750107E-1,6.285125017E-1
2.929883162E2,-2.032250017E-1,2.518999875E-1,5.869874954E-1
2.929907599E2,4.606249928E-2,-5.596249923E-2,6.224625111E-1
2.929932036E2,3.564000130E-1,-4.505875111E-1,8.350374699E-1
2.929956475E2,5.432624817E-1,-5.410624743E-1,9.388499856E-1
2.929980909E2,7.155500054E-1,-9.600250125E-1,8.705124855E-1
2.930005349E2,3.954499960E-1,-1.900799990E0,5.944125056E-1
2.930029783E2,5.812125206E-1,-1.110312462E0,3.060750067E-1
2.930054222E2,6.740249991E-1,-5.238749832E-2,2.180749923E-1
2.930078660E2,-4.922499880E-2,-1.414874941E-1,2.230249941E-1
2.930103096E2,-3.167999983E-1,2.371875048E-1,1.277374923E-1
2.930127533E2,-4.316124916E-1,5.108125210E-1,1.190750003E-1
2.930151970E2,-5.318499804E-1,5.389999747E-1,9.597499669E-2
2.930176407E2,-3.546124995E-1,5.022875071E-1,7.397499681E-2
2.930200844E2,-1.054624990E-1,3.814249933E-1,3.244999796E-2
2.930225281E2,-4.124999978E-4,8.084999770E-2,-3.973750025E-2
2.930249718E2,1.156374961E-1,6.324999966E-3,-5.926249921E-2
2.930274155E2,1.596374959E-1,1.504250020E-1,-3.231250122E-2
2.930298592E2,1.033999994E-1,4.339500070E-1,-3.231250122E-2
2.930323029E2,2.513499856E-1,5.194749832E-1,-9.707500041E-2
2.930347466E2,1.718750000E-1,7.160999775E-1,-1.080750003E-1
2.930371903E2,-1.017499994E-2,7.478625178E-1,-1.618375033E-1
2.930396340E2,-1.457500011E-1,6.880499721E-1,-3.011249900E-1
2.930420776E2,-2.447499931E-1,6.525750160E-1,-3.951750100E-1
2.930445214E2,-4.328500032E-1,6.708624959E-1,-4.001249969E-1
2.930469650E2,-7.371374965E-1,7.112874985E-1,-3.488374949E-1
2.930494087E2,-9.202874899E-1,2.543750107E-1,-3.121249974E-1
2.930518524E2,-1.184287548E0,-4.823499918E-1,-2.791250050E-1
2.930542961E2,-1.196387529E0,-5.202999711E-1,-2.095499933E-1
2.930567399E2,-1.323437452E0,-4.578749835E-1,-3.231250122E-2
2.930591835E2,-1.526250005E0,3.814249933E-1,1.410750002E-1
2.930616273E2,-1.457912445E0,8.053374887E-1,2.535499930E-1
2.930640709E2,-1.059574962E0,2.909500003E-1,4.489375055E-1
2.930665147E2,-6.906625032E-1,-4.991250113E-2,7.250375152E-1
2.930689584E2,-2.899875045E-1,-1.489125043E-1,9.157499671E-1
2.930714020E2,1.156374961E-1,-1.084875017E-1,1.022037506E0
2.930738457E2,4.089249969E-1,1.053249985E-1,1.169849992E0
2.930762894E2,8.047875166E-1,-1.524875015E-1,1.190612435E0
2.930787331E2,1.121175051E0,-4.555374980E-1,1.122137547E0
2.930811768E2,1.097937465E0,-1.817750037E-1,1.122137547E0
2.930836205E2,1.130937457E0,-1.817750037E-1,1.120900035E0
2.930860642E2,1.244512439E0,-3.993000090E-1,1.112375021E0
2.930885079E2,1.290987492E0,-4.811125100E-1,1.145375013E0
2.930909516E2,1.394799948E0,-6.021124721E-1,1.278475046E0
2.930933953E2,1.622087479E0,-9.282624722E-1,1.373762488E0
2.930958390E2,2.068000078E0,-1.803037524E0,1.294425011E0
2.930982827E2,2.091237545E0,-3.762687445E0,1.031800032E0
2.931007264E2,1.942187548E0,-2.878149986E0,7.104625106E-1
2.931031701E2,8.694124818E-1,-1.430412531E0,1.410750002E-1
2.931056137E2,-1.469874978E-1,2.591874897E-1,-1.935999990E-1
2.931080574E2,-8.434249759E-1,1.555400014E0,-3.170749843E-1
2.931105011E2,-1.294149995E0,1.756974936E0,-3.621749878E-1
2.931129448E2,-1.200099945E0,1.666637540E0,-4.208875000E-1
2.931153885E2,-1.184287548E0,1.639687538E0,-4.904625118E-1
2.931178322E2,-1.102337480E0,1.577399969E0,-7.642250061E-1
2.931202759E2,-8.909999728E-1,1.334300041E0,-9.058499932E-1
2.931227198E2,-9.190499783E-1,1.361250043E0,-9.450374842E-1
2.931251635E2,-9.167125225E-1,1.373350024E0,-9.425625205E-1
2.931276072E2,-9.080500007E-1,1.372249961E0,-9.498500228E-1
2.931300509E2,-9.948124886E-1,1.472350001E0,-9.352750182E-1
2.931324946E2,-1.885537505E0,1.538349986E0,-8.288499713E-1
2.931349383E2,-2.556262493E0,7.442874908E-1,-6.945124865E-1
2.931373820E2,-2.514600039E0,7.821000218E-1,-6.652249694E-1
2.931398257E2,-2.344787598E0,9.629124999E-1,-5.284125209E-1
2.931422694E2,-2.148162603E0,1.176725030E0,-3.598375022E-1
2.931447131E2,-2.006400108E0,1.176725030E0,-2.755500078E-1
2.931471568E2,-1.801112533E0,7.001500130E-1,-1.985500008E-1
2.931496004E2,-1.581249952E0,3.532375097E-1,-8.731249720E-2
2.931520441E2,-1.197625041E0,-6.819999963E-2,7.026249915E-2
2.931544878E2,-1.064525008E0,-1.586750001E-1,2.682625055E-1
2.931569315E2,-9.020000100E-1,-1.099999994E-3,4.820750058E-1
2.931593752E2,-7.517125010E-1,1.296624988E-1,6.994624734E-1
2.931618189E2,-6.613749862E-1,1.381874979E-1,9.499874711E-1
2.931642626E2,-5.538499951E-1,2.921875119E-1,1.146612525E0
2.931667063E2,-4.206124842E-1,8.381999731E-1,1.155137539E0
2.931691500E2,-1.498750038E-2,8.394374847E-1,9.620875120E-1
2.931715937E2,5.762624741E-1,1.431374997E-1,7.409874797E-1
2.931740374E2,8.914124966E-1,-9.996250272E-2,5.614125133E-1
2.931764810E2,8.536000252E-1,-2.612499893E-1,4.514124990E-1
2.931789247E2,9.134125113E-1,-4.787749946E-1,4.954124987E-1
2.931813684E2,9.208375216E-1,-5.153499842E-1,6.078875065E-1
2.931838122E2,8.903124928E-1,-6.521624923E-1,6.652249694E-1
2.931862559E2,9.879375100E-1,-8.794500232E-1,6.591749787E-1
