"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.572027980E2,4.171875000E1,-1.117500019E1,-2.793750048E0
1.572227830E2,4.121250153E1,-1.123125076E1,-1.650000095E0
1.572427654E2,4.209375000E1,-1.087500000E1,-3.112500191E0
1.572627579E2,4.168125153E1,-1.080000019E1,-2.381250143E0
1.572827477E2,4.188750076E1,-1.091250038E1,-2.381250143E0
1.573027357E2,4.237500000E1,-1.061250019E1,-2.493750095E0
1.573227343E2,4.246875000E1,-1.055625057E1,-3.750000238E0
1.573427084E2,4.216875076E1,-1.057500076E1,-3.112500191E0
1.573627059E2,4.245000076E1,-1.016250038E1,-3.637500048E0
1.573827123E2,4.226250076E1,-1.016250038E1,-3.525000095E0
1.574027139E2,4.291875076E1,-9.693750381E0,-3.337500095E0
1.574227571E2,4.305000305E1,-1.014375019E1,-4.387500286E0
1.574427529E2,4.323750305E1,-1.006875038E1,-3.881250143E0
1.574627444E2,4.256250000E1,-1.035000038E1,-3.862500191E0
1.574827443E2,4.293750000E1,-1.005000019E1,-4.068750381E0
1.575027399E2,4.325625229E1,-1.044375038E1,-4.293750286E0
1.575227313E2,4.353750229E1,-1.046250057E1,-4.087500095E0
1.575427332E2,4.325625229E1,-1.053750038E1,-4.500000000E0
1.575627417E2,4.344375229E1,-1.055625057E1,-4.200000286E0
1.575827331E2,4.297500229E1,-1.065000057E1,-3.862500191E0
1.576027336E2,4.462500000E1,-1.038750076E1,-4.443750381E0
1.576227303E2,4.402500153E1,-1.005000019E1,-4.631250381E0
1.576427463E2,4.477500153E1,-9.393750191E0,-4.425000191E0
1.576627434E2,4.458750153E1,-9.581250191E0,-4.425000191E0
1.576827368E2,4.496250153E1,-9.075000763E0,-4.856250286E0
1.577027385E2,4.477500153E1,-9.225000381E0,-5.568750381E0
1.577227360E2,4.522500229E1,-8.718750000E0,-4.443750381E0
1.577427292E2,4.494375229E1,-8.643750191E0,-5.362500191E0
1.577627209E2,4.552500153E1,-8.906250000E0,-4.668750286E0
1.577827219E2,4.513125229E1,-8.700000763E0,-4.743750095E0
1.578027189E2,4.610625076E1,-8.812500000E0,-4.875000000E0
1.578227241E2,4.543125153E1,-8.793750763E0,-4.968750000E0
1.578427244E2,4.552500153E1,-9.018750191E0,-4.443750381E0
1.578627321E2,4.507500076E1,-9.487500191E0,-4.856250286E0
1.578827241E2,4.498125076E1,-9.918750763E0,-4.125000000E0
1.579027237E2,4.479375076E1,-9.881250381E0,-4.650000095E0
1.579227193E2,4.518750000E1,-1.003125000E1,-3.937500238E0
1.579427233E2,4.451250076E1,-1.018125057E1,-4.537500381E0
1.579627792E2,4.453125000E1,-1.061250019E1,-3.712500095E0
1.579827728E2,4.451250076E1,-1.050000000E1,-3.918750048E0
1.580027620E2,4.436250305E1,-1.160625076E1,-3.600000143E0
1.580227489E2,4.395000076E1,-1.078125000E1,-4.106250286E0
1.580427455E2,4.417500305E1,-1.162500000E1,-3.187500238E0
1.580627379E2,4.485000229E1,-1.132500076E1,-3.731250048E0
1.580827290E2,4.434375000E1,-1.102500057E1,-3.281250238E0
1.581026857E2,4.511250305E1,-1.065000057E1,-3.525000095E0
1.581226925E2,4.516875076E1,-1.020000076E1,-2.793750048E0
1.581426953E2,4.516875076E1,-1.010625076E1,-2.681250095E0
1.581627058E2,4.535625076E1,-9.918750763E0,-2.381250143E0
1.581827334E2,4.533750153E1,-9.412500381E0,-2.681250095E0
1.582027285E2,4.552500153E1,-9.543750763E0,-2.268750191E0
1.582227309E2,4.552500153E1,-9.543750763E0,-2.381250143E0
1.582427285E2,4.582500076E1,-9.562500000E0,-2.175000191E0
1.582627334E2,4.545000076E1,-9.881250381E0,-3.112500191E0
1.582827317E2,4.526250076E1,-9.918750763E0,-2.475000143E0
1.583027277E2,4.631250000E1,-1.005000019E1,-6.375000477E-1
1.583227314E2,4.595625305E1,-1.072500038E1,-9.375000596E-1
1.583427300E2,4.674375153E1,-1.093125057E1,-1.275000095E0
1.583627248E2,4.603125000E1,-1.035000038E1,-6.375000477E-1
1.583827281E2,4.593750000E1,-1.044375038E1,-5.250000358E-1
1.584027269E2,4.545000076E1,-1.033125019E1,-5.062500238E-1
1.584227231E2,4.537500000E1,-1.076250076E1,-1.650000095E0
1.584427261E2,4.451250076E1,-1.080000019E1,-2.156250000E0
1.584627243E2,4.451250076E1,-1.100625038E1,-2.156250000E0
1.584827302E2,4.402500153E1,-1.080000019E1,-2.137500048E0
1.585027297E2,4.481250000E1,-1.081875038E1,-2.062500000E0
1.585227380E2,4.462500000E1,-1.108125019E1,-2.681250095E0
1.585427397E2,4.385625076E1,-1.147500038E1,-2.343750000E0
1.585627366E2,4.366875076E1,-1.111875057E1,-3.056250095E0
1.585827299E2,4.395000076E1,-1.104375076E1,-2.756250143E0
1.586027320E2,4.378125000E1,-1.153125000E1,-3.075000048E0
1.586227297E2,4.415625000E1,-1.100625038E1,-3.693750143E0
1.586427027E2,4.376250076E1,-1.098750019E1,-3.787500143E0
1.586627101E2,4.336875153E1,-1.108125019E1,-3.581250191E0
1.586827128E2,4.261875153E1,-1.164375019E1,-3.862500191E0
1.587027225E2,4.301250076E1,-1.155000019E1,-3.768750191E0
1.587227715E2,4.245000076E1,-1.200000000E1,-4.481250286E0
1.587427713E2,4.256250000E1,-1.248750019E1,-4.500000000E0
1.587627654E2,4.215000153E1,-1.173750019E1,-5.418750286E0
1.587827554E2,4.158750153E1,-1.226250076E1,-4.462500095E0
1.588027430E2,4.128750229E1,-1.190625000E1,-5.493750095E0
1.588227389E2,4.171875000E1,-1.267500019E1,-5.925000191E0
1.588427335E2,4.085625076E1,-1.291875076E1,-6.525000095E0
1.588626819E2,4.065000153E1,-1.284375095E1,-5.887500286E0
1.588826932E2,4.162500000E1,-1.276875019E1,-5.925000191E0
1.589026997E2,4.125000000E1,-1.348125076E1,-5.400000095E0
1.589227016E2,4.185000229E1,-1.378125095E1,-5.737500191E0
1.589427226E2,4.201875305E1,-1.310625076E1,-5.737500191E0
1.589627237E2,4.106250000E1,-1.346250057E1,-5.812500000E0
1.589827311E2,4.134375000E1,-1.318125057E1,-5.606250286E0
1.590027326E2,4.074375153E1,-1.280625057E1,-6.825000286E0
1.590227295E2,3.999375153E1,-1.335000038E1,-7.237500191E0
1.590427331E2,3.931875229E1,-1.333125019E1,-7.218750477E0
1.590627213E2,3.911250305E1,-1.333125019E1,-7.106250286E0
1.590827190E2,3.915000153E1,-1.376250076E1,-8.137500763E0
1.591027244E2,3.896250153E1,-1.387500095E1,-7.818750381E0
1.591227250E2,3.866250229E1,-1.383750057E1,-8.231250763E0
1.591427211E2,3.903750229E1,-1.359375095E1,-7.612500191E0
1.591627143E2,3.866250229E1,-1.383750057E1,-8.343750000E0
1.591827063E2,3.838125229E1,-1.426875019E1,-7.500000477E0
1.592027176E2,3.836250305E1,-1.351875019E1,-8.531250000E0
1.592227226E2,3.868125153E1,-1.404375076E1,-8.025000572E0
1.592427222E2,3.894375229E1,-1.389375019E1,-7.406250477E0
1.592627746E2,3.991875076E1,-1.402500057E1,-5.775000095E0
1.592827656E2,3.935625076E1,-1.411875057E1,-7.312500477E0
1.593027527E2,4.008750153E1,-1.374375057E1,-5.568750381E0
1.593227490E2,3.991875076E1,-1.400625038E1,-6.187500477E0
1.593427418E2,4.048125076E1,-1.357500076E1,-5.381250381E0
1.593627312E2,3.991875076E1,-1.423125076E1,-5.475000381E0
1.593827312E2,3.892500305E1,-1.355625057E1,-6.375000477E0
1.594026835E2,4.020000076E1,-1.408125019E1,-4.743750095E0
1.594226869E2,3.920625305E1,-1.350000095E1,-5.962500095E0
1.594426983E2,3.883125305E1,-1.381875038E1,-5.118750095E0
1.594627040E2,3.894375229E1,-1.398750019E1,-5.756250381E0
1.594827392E2,3.913125229E1,-1.395000076E1,-4.931250095E0
1.595027400E2,3.950625229E1,-1.342500019E1,-5.456250191E0
1.595227354E2,3.990000153E1,-1.391250038E1,-4.331250191E0
1.595427382E2,3.928125000E1,-1.340625095E1,-4.087500095E0
1.595627362E2,4.016250229E1,-1.353750038E1,-4.012500286E0
1.595827293E2,3.995625305E1,-1.301250076E1,-4.425000191E0
1.596027322E2,3.963750076E1,-1.290000057E1,-2.850000143E0
1.596227412E2,3.916875076E1,-1.314375019E1,-3.468750238E0
1.596427328E2,3.991875076E1,-1.271250057E1,-2.756250143E0
1.596627331E2,3.963750076E1,-1.290000057E1,-2.850000143E0
1.596827293E2,3.976875305E1,-1.336875057E1,-3.281250238E0
1.597027228E2,3.945000076E1,-1.290000057E1,-2.737500191E0
1.597227261E2,3.991875076E1,-1.265625095E1,-2.025000095E0
1.597427235E2,3.971250153E1,-1.231875038E1,-2.643750191E0
1.597627286E2,3.991875076E1,-1.295625019E1,-2.025000095E0
1.597827288E2,3.969375229E1,-1.213125038E1,-2.231250048E0
1.598027237E2,4.066875076E1,-1.228125095E1,-1.837500095E0
1.598227287E2,4.008750153E1,-1.220625019E1,-1.200000048E0
1.598427282E2,4.083750153E1,-1.149375057E1,-1.950000048E0
1.598627235E2,4.083750153E1,-1.158750057E1,-1.950000048E0
1.598827272E2,4.141875076E1,-1.132500076E1,-1.650000095E0
1.599027260E2,4.091250229E1,-1.113750076E1,-1.312500000E0
1.599227214E2,4.168125153E1,-1.089375019E1,-8.250000477E-1
1.599426926E2,4.119375229E1,-1.095000076E1,-1.425000072E0
1.599626987E2,4.147500229E1,-1.061250019E1,-3.937500119E-1
1.599827117E2,4.175625229E1,-1.040625000E1,-8.250000477E-1
1.600027182E2,4.196250153E1,-1.046250057E1,-1.556250095E0
1.600227645E2,4.246875000E1,-1.143750000E1,-4.312500060E-1
1.600427508E2,4.351875305E1,-1.110000038E1,-3.750000149E-2
1.600627456E2,4.303125000E1,-1.096875000E1,-2.437500060E-1
1.600827370E2,4.438125229E1,-1.051875019E1,-2.812500000E-1
1.601027370E2,4.477500153E1,-1.083750057E1,1.312500089E-1
1.601227321E2,4.466250229E1,-1.010625076E1,-4.875000119E-1
1.601427253E2,4.537500000E1,-1.083750057E1,-4.125000238E-1
1.601627384E2,4.567500305E1,-1.126875019E1,-0.000000000E0
1.601827336E2,4.545000076E1,-1.025625038E1,0.000000000E0
1.602027370E2,4.505625153E1,-9.862500191E0,-1.537500024E0
1.602227356E2,4.576875305E1,-1.068750000E1,-1.462500095E0
1.602427416E2,4.507500076E1,-1.025625038E1,-1.650000095E0
1.602627424E2,4.616250229E1,-1.046250057E1,-2.100000143E0
1.602827381E2,4.636875153E1,-1.063125038E1,-2.718750000E0
1.603027309E2,4.657500076E1,-1.123125076E1,-2.625000000E0
1.603227324E2,4.620000076E1,-1.121250057E1,-2.925000191E0
1.603427289E2,4.740000153E1,-1.224375057E1,-2.756250143E0
1.603627235E2,4.711875153E1,-1.241250038E1,-3.168750048E0
1.603827262E2,4.792500305E1,-1.293750095E1,-3.000000000E0
1.604027245E2,4.794375229E1,-1.306875038E1,-4.143750191E0
1.604227197E2,4.886250305E1,-1.441875076E1,-3.750000238E0
1.604427232E2,4.886250305E1,-1.432500076E1,-3.750000238E0
1.604627335E2,4.935000229E1,-1.631250000E1,-3.787500143E0
1.604827274E2,4.916250229E1,-1.670625114E1,-3.787500143E0
1.605027282E2,4.912500381E1,-1.843125153E1,-2.850000143E0
1.605227250E2,4.835625076E1,-1.882500076E1,-2.737500191E0
1.605427295E2,4.807500076E1,-2.118750000E1,-2.531250000E0
1.605627857E2,4.740000153E1,-2.161875153E1,-1.800000072E0
1.605827797E2,4.706250000E1,-2.325000000E1,-7.500000000E-1
1.606027688E2,4.533750153E1,-2.403750038E1,1.875000075E-2
1.606227556E2,4.428750229E1,-2.506875038E1,1.500000000E0
1.606427407E2,4.359375000E1,-2.471250153E1,2.343750000E0
1.606627356E2,4.261875153E1,-2.493750191E1,3.618750095E0
1.606827289E2,4.190625000E1,-2.473125076E1,5.306250095E0
1.607026877E2,4.087500000E1,-2.379375076E1,7.012500286E0
1.607226962E2,3.984375000E1,-2.263125038E1,7.987500191E0
1.607427003E2,3.993750000E1,-2.096250153E1,9.750000000E0
1.607627116E2,3.969375229E1,-1.968750000E1,1.018125057E1
1.607827398E2,3.958125305E1,-1.755000114E1,1.260000038E1
1.608027351E2,3.954375076E1,-1.670625114E1,1.198125076E1
1.608227377E2,3.924375153E1,-1.500000095E1,1.522500038E1
1.608427353E2,4.091250229E1,-1.278750038E1,1.363125038E1
1.608627289E2,4.162500000E1,-1.128750038E1,1.455000019E1
1.608827298E2,4.338750076E1,-9.731250763E0,1.586250019E1
1.609027281E2,4.411875153E1,-8.193750381E0,1.460625076E1
1.609227336E2,4.571250153E1,-6.281250477E0,1.312500095E1
1.609427341E2,4.550625229E1,-5.925000191E0,1.218750095E1
1.609627301E2,4.584375000E1,-4.237500191E0,1.053750038E1
1.609827338E2,4.576875305E1,-4.087500095E0,9.393750191E0
1.610027335E2,4.693125153E1,-3.618750095E0,7.800000191E0
1.610227401E2,4.760625076E1,-3.281250238E0,6.431250095E0
1.610427408E2,4.800000000E1,-3.018750191E0,5.381250381E0
1.610627369E2,4.792500305E1,-3.037500143E0,4.031250000E0
1.610827295E2,4.785000229E1,-3.618750095E0,3.825000048E0
1.611027300E2,4.788750076E1,-4.143750191E0,2.362500191E0
1.611227281E2,4.770000076E1,-4.387500286E0,1.650000095E0
1.611427223E2,4.674375153E1,-4.612500191E0,9.375000596E-1
1.611627253E2,4.657500076E1,-4.950000286E0,1.875000075E-2
1.611827237E2,4.603125000E1,-5.793750286E0,-4.875000119E-1
1.612027298E2,4.528125000E1,-6.112500191E0,-1.518750072E0
1.612227307E2,4.501875305E1,-6.675000191E0,-2.025000095E0
1.612427061E2,4.404375076E1,-6.637500286E0,-2.100000143E0
1.612627155E2,4.387500000E1,-7.106250286E0,-2.418750048E0
1.612827192E2,4.370625305E1,-7.743750095E0,-3.356250048E0
1.613027184E2,4.306875229E1,-8.418750763E0,-3.337500095E0
1.613227704E2,4.305000305E1,-8.081250191E0,-3.862500191E0
1.613427612E2,4.306875229E1,-8.606250763E0,-3.543750048E0
1.613627484E2,4.280625153E1,-8.793750763E0,-5.100000381E0
1.613827449E2,4.190625000E1,-8.643750191E0,-3.937500238E0
1.614027381E2,4.211250305E1,-8.718750000E0,-4.350000381E0
1.614227278E2,4.220625305E1,-8.868750572E0,-3.618750095E0
1.614427282E2,4.186875153E1,-9.712500572E0,-4.350000381E0
1.614626812E2,4.117500305E1,-9.487500191E0,-4.218750000E0
1.614826959E2,4.098750305E1,-9.768750191E0,-4.631250381E0
1.615027045E2,4.108125305E1,-9.600000381E0,-4.012500286E0
1.615227083E2,4.070625305E1,-9.956250191E0,-4.518750191E0
1.615427300E2,4.042500305E1,-1.035000038E1,-4.518750191E0
1.615627317E2,3.995625305E1,-1.053750038E1,-4.406250000E0
1.615827282E2,3.946875000E1,-1.057500076E1,-5.006250381E0
1.616027322E2,4.036875153E1,-1.102500057E1,-4.631250381E0
1.616227310E2,4.057500076E1,-1.104375076E1,-6.093750477E0
1.616427249E2,4.102500153E1,-1.033125019E1,-4.950000286E0
1.616627285E2,4.093125153E1,-1.078125000E1,-4.218750000E0
1.616827268E2,4.095000076E1,-1.100625038E1,-5.381250381E0
1.617027325E2,4.128750229E1,-1.020000076E1,-4.125000000E0
1.617227329E2,4.160625076E1,-1.066875076E1,-4.668750286E0
1.617427289E2,4.168125153E1,-1.029375076E1,-4.350000381E0
1.617627332E2,4.171875000E1,-1.078125000E1,-4.556250095E0
1.617827226E2,4.138125229E1,-9.806250572E0,-4.031250000E0
1.618027198E2,4.035000229E1,-1.038750076E1,-5.550000191E0
1.618227254E2,3.984375000E1,-1.018125057E1,-5.437500000E0
1.618427255E2,3.995625305E1,-1.012500000E1,-6.281250477E0
1.618627893E2,4.044375229E1,-1.036875057E1,-5.868750095E0
1.618827782E2,4.006875229E1,-1.065000057E1,-5.962500095E0
1.619027634E2,4.044375229E1,-1.036875057E1,-5.981250286E0
1.619227468E2,4.066875076E1,-1.093125057E1,-6.506250381E0
1.619427410E2,4.035000229E1,-1.066875076E1,-5.662500381E0
1.619627327E2,4.018125153E1,-1.091250038E1,-6.487500191E0
1.619827228E2,3.988125229E1,-1.083750057E1,-5.962500095E0
1.620026901E2,4.006875229E1,-1.066875076E1,-5.456250191E0
1.620226942E2,3.988125229E1,-1.096875000E1,-5.343750000E0
1.620427057E2,3.978750229E1,-1.096875000E1,-5.550000191E0
1.620627118E2,3.967500305E1,-1.089375019E1,-4.912500381E0
1.620827470E2,3.960000229E1,-1.128750038E1,-4.912500381E0
1.621027474E2,3.978750229E1,-1.138125038E1,-5.025000095E0
1.621227425E2,3.843750000E1,-1.162500000E1,-5.400000095E0
1.621427340E2,3.894375229E1,-1.171875000E1,-5.625000000E0
1.621627342E2,3.847500229E1,-1.224375057E1,-4.781250000E0
1.621827289E2,3.808125305E1,-1.252500057E1,-4.987500191E0
1.622027224E2,3.808125305E1,-1.213125038E1,-5.081250191E0
1.622227357E2,3.826875305E1,-1.228125095E1,-4.050000191E0
1.622427308E2,3.791250229E1,-1.288125038E1,-5.512500286E0
1.622627341E2,3.802500153E1,-1.312500095E1,-4.781250000E0
1.622827326E2,3.770625305E1,-1.275000095E1,-4.143750191E0
1.623027388E2,3.673125076E1,-1.291875076E1,-4.425000191E0
1.623227284E2,3.720000076E1,-1.263750076E1,-4.125000000E0
1.623427269E2,3.701250076E1,-1.284375095E1,-3.918750048E0
1.623627220E2,3.652500153E1,-1.297500038E1,-3.281250238E0
1.623827254E2,3.613125229E1,-1.256250095E1,-3.168750048E0
1.624027231E2,3.592500305E1,-1.256250095E1,-3.150000095E0
1.624227189E2,3.669375229E1,-1.250625038E1,-2.756250143E0
1.624427228E2,3.710625076E1,-1.297500038E1,-1.837500095E0
1.624627220E2,3.718125153E1,-1.261875057E1,-1.125000000E0
1.624827286E2,3.676875305E1,-1.252500057E1,-7.875000238E-1
1.625027296E2,3.695625305E1,-1.194375038E1,-7.875000238E-1
1.625227270E2,3.616875076E1,-1.192500019E1,-5.625000000E-1
1.625427106E2,3.693750000E1,-1.162500000E1,-1.200000048E0
1.625627147E2,3.663750076E1,-1.134375000E1,-6.750000119E-1
1.625827144E2,3.652500153E1,-1.093125057E1,-7.687500119E-1
1.626027216E2,3.571875000E1,-1.021875000E1,-2.512500048E0
1.626227686E2,3.570000076E1,-9.712500572E0,-2.512500048E0
1.626427668E2,3.590625000E1,-9.712500572E0,-2.831250191E0
1.626627595E2,3.616875076E1,-9.018750191E0,-2.718750000E0
1.626827488E2,3.635625076E1,-8.831250191E0,-2.718750000E0
1.627027472E2,3.650625229E1,-7.762500286E0,-2.512500048E0
1.627227403E2,3.690000153E1,-7.950000286E0,-3.056250095E0
1.627427327E2,3.785625076E1,-7.256250381E0,-3.600000143E0
1.627627451E2,3.783750153E1,-7.181250095E0,-3.168750048E0
1.627827396E2,3.810000229E1,-6.393750191E0,-3.168750048E0
1.628027313E2,3.774375153E1,-7.125000477E0,-3.900000095E0
1.628227321E2,3.781875229E1,-6.225000381E0,-4.106250286E0
1.628427518E2,3.811875153E1,-6.637500286E0,-4.012500286E0
1.628627406E2,3.840000153E1,-6.356250286E0,-4.012500286E0
1.628827384E2,3.860625076E1,-6.656250477E0,-4.031250000E0
1.629027327E2,3.821250153E1,-6.112500191E0,-4.537500381E0
1.629227245E2,3.853125000E1,-6.881250381E0,-5.268750191E0
1.629427244E2,3.853125000E1,-6.675000191E0,-5.381250381E0
1.629627222E2,3.834375000E1,-7.050000191E0,-5.587500095E0
1.629827276E2,3.843750000E1,-6.956250191E0,-5.475000381E0
1.630027281E2,3.830625153E1,-7.893750191E0,-6.412500381E0
1.630227246E2,3.856875229E1,-7.500000477E0,-6.525000095E0
1.630427291E2,3.870000076E1,-7.968750477E0,-6.956250191E0
1.630627291E2,3.877500153E1,-7.593750477E0,-6.843750477E0
1.630827362E2,3.823125076E1,-8.231250763E0,-7.256250381E0
1.631027373E2,3.821250153E1,-8.025000572E0,-7.350000381E0
1.631227338E2,3.875625229E1,-9.000000000E0,-8.193750381E0
1.631427270E2,3.862500000E1,-8.212500572E0,-7.875000477E0
1.631627854E2,3.843750000E1,-8.718750000E0,-7.462500095E0
1.631827703E2,3.855000305E1,-8.700000763E0,-7.987500191E0
1.632027636E2,3.855000305E1,-9.000000000E0,-7.893750191E0
1.632227538E2,3.875625229E1,-8.887500763E0,-8.418750763E0
1.632427418E2,4.033125305E1,-9.431250572E0,-8.250000000E0
1.632627386E2,4.010625076E1,-8.775000572E0,-7.406250477E0
1.632827339E2,3.877500153E1,-9.693750381E0,-8.212500572E0
1.633026940E2,3.933750153E1,-9.075000763E0,-6.975000381E0
1.633227031E2,3.907500076E1,-9.787500381E0,-8.212500572E0
1.633427075E2,3.870000076E1,-9.881250381E0,-8.212500572E0
1.633627077E2,3.879375076E1,-9.731250763E0,-9.150000572E0
1.633827499E2,3.879375076E1,-9.731250763E0,-9.037500381E0
1.634027449E2,3.965625000E1,-9.693750381E0,-6.881250381E0
1.634227356E2,3.877500153E1,-9.562500000E0,-8.512500763E0
1.634427353E2,3.888750076E1,-9.431250572E0,-9.150000572E0
1.634627307E2,3.849375153E1,-9.431250572E0,-8.925000191E0
1.634827334E2,3.819375229E1,-9.243750572E0,-8.812500000E0
1.635027214E2,3.856875229E1,-9.243750572E0,-8.925000191E0
1.635227303E2,3.885000229E1,-8.756250381E0,-8.925000191E0
1.635427334E2,4.014375305E1,-9.543750763E0,-7.837500095E0
1.635627319E2,4.012500000E1,-9.056250572E0,-7.818750381E0
1.635827263E2,3.860625076E1,-9.356250763E0,-1.027500057E1
1.636027297E2,3.898125076E1,-9.168750763E0,-1.050000000E1
1.636227285E2,3.879375076E1,-9.487500191E0,-9.862500191E0
1.636427231E2,3.849375153E1,-9.075000763E0,-1.006875038E1
1.636627264E2,3.841875076E1,-9.543750763E0,-1.048125076E1
1.636827248E2,3.905625153E1,-8.962500572E0,-8.737500191E0
1.637027295E2,3.840000153E1,-9.487500191E0,-9.656250000E0
1.637227309E2,4.031250000E1,-9.150000572E0,-8.137500763E0
1.637427276E2,3.900000000E1,-9.675000191E0,-1.008750057E1
1.637627319E2,3.866250229E1,-8.662500381E0,-1.048125076E1
1.637827313E2,3.821250153E1,-9.768750191E0,-9.862500191E0
1.638027266E2,3.817500305E1,-9.018750191E0,-9.225000381E0
1.638227304E2,3.811875153E1,-9.693750381E0,-9.431250572E0
1.638427194E2,3.761250305E1,-9.075000763E0,-9.731250763E0
1.638627166E2,3.815625000E1,-1.046250057E1,-9.750000000E0
1.638827222E2,3.811875153E1,-9.693750381E0,-9.337500572E0
1.639027225E2,3.725625229E1,-1.018125057E1,-9.093750000E0
1.639227188E2,3.783750153E1,-1.035000038E1,-8.193750381E0
1.639427235E2,3.691875076E1,-1.125000000E1,-9.412500381E0
1.639627229E2,3.699375153E1,-1.087500000E1,-9.093750000E0
1.639827296E2,3.652500153E1,-1.111875057E1,-9.600000381E0
1.640027307E2,3.641250229E1,-1.102500057E1,-9.506250381E0
1.640227274E2,3.626250076E1,-1.177500057E1,-1.012500000E1
1.640427321E2,3.626250076E1,-1.183125019E1,-9.187500000E0
1.640626878E2,3.579375076E1,-1.205625057E1,-1.031250000E1
1.640826930E2,3.547500229E1,-1.200000000E1,-9.168750763E0
1.641027054E2,3.528750229E1,-1.207500076E1,-9.581250191E0
1.641227117E2,3.510000229E1,-1.205625057E1,-9.787500381E0
1.641427355E2,3.551250076E1,-1.237500095E1,-9.693750381E0
1.641627384E2,3.570000076E1,-1.233750057E1,-1.042500019E1
1.641827356E2,3.568125153E1,-1.194375038E1,-1.031250000E1
1.642027400E2,3.556875229E1,-1.177500057E1,-9.787500381E0
1.642227391E2,3.568125153E1,-1.192500019E1,-1.063125038E1
1.642427323E2,3.588750076E1,-1.183125019E1,-1.074375057E1
1.642627243E2,3.566250229E1,-1.156875038E1,-1.010625076E1
1.642827251E2,3.540000153E1,-1.181250000E1,-1.072500038E1
1.643027218E2,3.603750229E1,-1.106250000E1,-1.021875000E1
1.643227267E2,3.586875153E1,-1.134375000E1,-1.051875019E1
1.643427265E2,3.573750305E1,-1.098750019E1,-9.693750381E0
1.643627228E2,3.603750229E1,-1.110000038E1,-9.806250572E0
1.643827283E2,3.641250229E1,-1.089375019E1,-1.001250076E1
1.644027269E2,3.603750229E1,-1.087500000E1,-1.021875000E1
1.644227218E2,3.661875153E1,-1.091250038E1,-9.825000763E0
1.644427250E2,3.583125305E1,-1.110000038E1,-9.581250191E0
1.644627235E2,3.630000305E1,-1.051875019E1,-9.693750381E0
1.644827299E2,3.622500229E1,-1.098750019E1,-1.012500000E1
1.645027306E2,3.680625153E1,-1.106250000E1,-9.206250191E0
1.645227269E2,3.652500153E1,-1.110000038E1,-9.806250572E0
1.645427312E2,3.648750305E1,-1.044375038E1,-9.187500000E0
1.645627305E2,3.682500076E1,-1.110000038E1,-1.003125000E1
1.645827373E2,3.697500229E1,-1.044375038E1,-9.412500381E0
1.646027058E2,3.680625153E1,-1.104375076E1,-9.300000191E0
1.646227097E2,3.744375229E1,-1.020000076E1,-8.906250000E0
1.646427093E2,3.757500076E1,-1.070625019E1,-8.812500000E0
1.646627167E2,3.735000229E1,-1.021875000E1,-8.475000381E0
1.646827639E2,3.757500076E1,-1.080000019E1,-8.812500000E0
1.647027511E2,3.774375153E1,-1.040625000E1,-8.906250000E0
1.647227471E2,3.686250305E1,-1.053750038E1,-7.856250286E0
1.647427390E2,3.731250000E1,-9.468750000E0,-7.650000095E0
1.647627397E2,3.789375305E1,-9.693750381E0,-7.556250095E0
1.647827347E2,3.742500305E1,-9.787500381E0,-7.331250191E0
1.648027285E2,3.783750153E1,-1.033125019E1,-8.606250763E0
1.648226871E2,3.819375229E1,-9.581250191E0,-8.081250191E0
1.648426951E2,3.772500229E1,-1.012500000E1,-6.825000286E0
1.648626987E2,3.789375305E1,-9.431250572E0,-7.143750191E0
1.648827095E2,3.772500229E1,-1.010625076E1,-7.350000381E0
1.649027258E2,3.712500000E1,-1.010625076E1,-7.012500286E0
1.649227344E2,3.761250305E1,-9.843750000E0,-6.618750095E0
1.649427362E2,3.690000153E1,-9.187500000E0,-7.312500477E0
1.649627331E2,3.637500000E1,-1.036875057E1,-7.106250286E0
1.649827374E2,3.714375305E1,-9.937500000E0,-8.268750191E0
1.650027365E2,3.676875305E1,-1.042500019E1,-7.950000286E0
1.650227315E2,3.688125229E1,-1.081875038E1,-8.062500000E0
1.650427343E2,3.646875000E1,-1.021875000E1,-8.043750763E0
1.650627323E2,3.676875305E1,-1.061250019E1,-8.156250000E0
1.650827267E2,3.637500000E1,-1.050000000E1,-8.137500763E0
1.651027296E2,3.658125305E1,-1.027500057E1,-8.775000572E0
1.651227280E2,3.630000305E1,-1.055625057E1,-8.981250763E0
1.651427128E2,3.590625000E1,-1.074375057E1,-8.850000381E0
1.651627181E2,3.562500000E1,-1.085625076E1,-8.643750191E0
1.651827185E2,3.581250000E1,-1.065000057E1,-8.850000381E0
1.652027153E2,3.532500076E1,-1.081875038E1,-8.943750381E0
1.652227766E2,3.579375076E1,-1.014375019E1,-8.962500572E0
1.652427637E2,3.562500000E1,-1.051875019E1,-9.375000000E0
1.652627591E2,3.541875076E1,-1.050000000E1,-9.562500000E0
1.652827506E2,3.579375076E1,-1.012500000E1,-9.262500763E0
1.653027395E2,3.590625000E1,-1.040625000E1,-9.581250191E0
1.653227369E2,3.581250000E1,-1.029375076E1,-9.900000572E0
1.653427322E2,3.579375076E1,-9.806250572E0,-9.675000191E0
1.653626923E2,3.551250076E1,-1.018125057E1,-9.993750572E0
1.653827016E2,3.588750076E1,-9.825000763E0,-9.468750000E0
